from,p_from,to,p_to,expected,obs,o_minus_e
Southern Asia,0.013438865528897684,Northern America,0.37323769478110314,60.83774424931981,36,-24.83774424931981
Southern Asia,0.013438865528897684,Northern Europe,0.1719844999587765,28.033473493280567,18,-10.033473493280567
Southern Asia,0.013438865528897684,South America,0.026383048891087477,4.300436969247259,1,-3.300436969247259
Southern Asia,0.013438865528897684,South-Eastern Asia,0.001813834611262264,0.295655041635749,0,-0.295655041635749
Southern Asia,0.013438865528897684,Southern Asia,0.010388325500865693,1.6932970566411079,75,73.30670294335889
Southern Asia,0.013438865528897684,Southern Europe,0.04922087558743507,8.023002720751917,1,-7.023002720751917
Southern Asia,0.013438865528897684,Sub-Saharan Africa,0.004617033555940308,0.7525764696182702,0,-0.7525764696182702
Southern Asia,0.013438865528897684,Western Asia,0.00651331519498722,1.061670376782917,0,-1.061670376782917
Southern Asia,0.013438865528897684,Western Europe,0.27322945007832466,44.53640036276692,25,-19.53640036276692
Southern Europe,0.05227141561546706,Australia and New Zealand,0.007337785472833704,4.652155989776568,0,-4.652155989776568
Southern Europe,0.05227141561546706,Caribbean,0.0017313875834776156,1.0976997279248084,0,-1.0976997279248084
Southern Europe,0.05227141561546706,Central America,0.002885645972462693,1.8294995465413473,0,-1.8294995465413473
Southern Europe,0.05227141561546706,Central Asia,8.244702778464837e-5,0.05227141561546707,0,-0.05227141561546707
Southern Europe,0.05227141561546706,Eastern Asia,0.011295242806496826,7.161183939318988,1,-6.161183939318988
Southern Europe,0.05227141561546706,Eastern Europe,0.05771291944925386,36.58999093082694,8,-28.589990930826943
Southern Europe,0.05227141561546706,Northern Africa,0.0015664935279083188,0.9931568966938741,0,-0.9931568966938741
Southern Europe,0.05227141561546706,Northern America,0.37323769478110314,236.6326984912194,187,-49.6326984912194
Southern Europe,0.05227141561546706,Northern Europe,0.1719844999587765,109.03817297386429,48,-61.03817297386429
Southern Europe,0.05227141561546706,South America,0.026383048891087477,16.72685299694946,10,-6.726852996949461
Southern Europe,0.05227141561546706,South-Eastern Asia,0.001813834611262264,1.1499711435402753,0,-1.1499711435402753
Southern Europe,0.05227141561546706,Southern Asia,0.010388325500865693,6.58619836754885,2,-4.58619836754885
Southern Europe,0.05227141561546706,Southern Europe,0.04922087558743507,31.206035122433835,255,223.79396487756617
Southern Europe,0.05227141561546706,Sub-Saharan Africa,0.004617033555940308,2.9271992744661555,1,-1.9271992744661555
Southern Europe,0.05227141561546706,Western Asia,0.00651331519498722,4.129441833621898,0,-4.129441833621898
Southern Europe,0.05227141561546706,Western Europe,0.27322945007832466,173.22747134965783,122,-51.22747134965783
Sub-Saharan Africa,0.004699480583724957,Australia and New Zealand,0.007337785472833704,0.4182537719515212,1,0.5817462280484789
Sub-Saharan Africa,0.004699480583724957,Caribbean,0.0017313875834776156,0.0986890922582241,0,-0.0986890922582241
Sub-Saharan Africa,0.004699480583724957,Central America,0.002885645972462693,0.16448182043037352,0,-0.16448182043037352
Sub-Saharan Africa,0.004699480583724957,Central Asia,8.244702778464837e-5,0.004699480583724957,0,-0.004699480583724957
Sub-Saharan Africa,0.004699480583724957,Eastern Asia,0.011295242806496826,0.6438288399703191,0,-0.6438288399703191
Sub-Saharan Africa,0.004699480583724957,Eastern Europe,0.05771291944925386,3.2896364086074703,0,-3.2896364086074703
Sub-Saharan Africa,0.004699480583724957,Northern Africa,0.0015664935279083188,0.08929013109077419,1,0.9107098689092258
Sub-Saharan Africa,0.004699480583724957,Northern America,0.37323769478110314,21.27454860252288,9,-12.27454860252288
Sub-Saharan Africa,0.004699480583724957,Northern Europe,0.1719844999587765,9.803116497650262,5,-4.803116497650262
Sub-Saharan Africa,0.004699480583724957,South America,0.026383048891087477,1.5038337867919864,0,-1.5038337867919864
Sub-Saharan Africa,0.004699480583724957,South-Eastern Asia,0.001813834611262264,0.10338857284194906,0,-0.10338857284194906
Sub-Saharan Africa,0.004699480583724957,Southern Asia,0.010388325500865693,0.5921345535493445,0,-0.5921345535493445
Sub-Saharan Africa,0.004699480583724957,Southern Europe,0.04922087558743507,2.805589908483799,4,1.1944100915162008
Sub-Saharan Africa,0.004699480583724957,Sub-Saharan Africa,0.004617033555940308,0.2631709126885976,20,19.736829087311403
Sub-Saharan Africa,0.004699480583724957,Western Asia,0.00651331519498722,0.3712589661142716,0,-0.3712589661142716
Sub-Saharan Africa,0.004699480583724957,Western Europe,0.27322945007832466,15.574078654464508,17,1.4259213455354924
Western Asia,0.012696842278835848,Australia and New Zealand,0.007337785472833704,1.1300189628163904,0,-1.1300189628163904
Western Asia,0.012696842278835848,Caribbean,0.0017313875834776156,0.2666336878555528,0,-0.2666336878555528
Western Asia,0.012696842278835848,Central America,0.002885645972462693,0.4443894797592547,0,-0.4443894797592547
Western Asia,0.012696842278835848,Central Asia,8.244702778464837e-5,0.012696842278835848,0,-0.012696842278835848
Western Asia,0.012696842278835848,Eastern Asia,0.011295242806496826,1.7394673922005113,0,-1.7394673922005113
Western Asia,0.012696842278835848,Eastern Europe,0.05771291944925386,8.887789595185094,1,-7.887789595185094
Western Asia,0.012696842278835848,Northern Africa,0.0015664935279083188,0.2412400032978811,3,2.758759996702119
Western Asia,0.012696842278835848,Northern America,0.37323769478110314,57.47860499628988,53,-4.4786049962898815
Western Asia,0.012696842278835848,Northern Europe,0.1719844999587765,26.48561299365158,26,-0.4856129936515785
Western Asia,0.012696842278835848,South America,0.026383048891087477,4.062989529227472,1,-3.0629895292274716
Western Asia,0.012696842278835848,South-Eastern Asia,0.001813834611262264,0.27933053013438863,0,-0.27933053013438863
Western Asia,0.012696842278835848,Southern Asia,0.010388325500865693,1.5998021271333167,1,-0.5998021271333167
Western Asia,0.012696842278835848,Southern Europe,0.04922087558743507,7.580014840465001,3,-4.580014840465001
Western Asia,0.012696842278835848,Sub-Saharan Africa,0.004617033555940308,0.7110231676148074,0,-0.7110231676148074
Western Asia,0.012696842278835848,Western Asia,0.00651331519498722,1.0030505400280318,23,21.99694945997197
Western Asia,0.012696842278835848,Western Europe,0.27322945007832466,42.077335312062,43,0.9226646879380027
Western Europe,0.3286338527496084,Australia and New Zealand,0.007337785472833704,29.248412894715145,14,-15.248412894715145
Western Europe,0.3286338527496084,Caribbean,0.0017313875834776156,6.901310907741776,1,-5.901310907741776
Western Europe,0.3286338527496084,Central America,0.002885645972462693,11.502184846236293,10,-1.5021848462362932
Western Europe,0.3286338527496084,Central Asia,8.244702778464837e-5,0.3286338527496084,1,0.6713661472503916
Western Europe,0.3286338527496084,Eastern Asia,0.011295242806496826,45.02283782669635,16,-29.022837826696353
Western Europe,0.3286338527496084,Eastern Europe,0.05771291944925386,230.04369692472588,133,-97.04369692472588
Western Europe,0.3286338527496084,Northern Africa,0.0015664935279083188,6.244043202242559,1,-5.244043202242559
Western Europe,0.3286338527496084,Northern America,0.37323769478110314,1487.7254513974772,975,-512.7254513974772
Western Europe,0.3286338527496084,Northern Europe,0.1719844999587765,685.5302168356831,408,-277.53021683568306
Western Europe,0.3286338527496084,South America,0.026383048891087477,105.16283287987468,81,-24.162832879874685
Western Europe,0.3286338527496084,South-Eastern Asia,0.001813834611262264,7.229944760491384,0,-7.229944760491384
Western Europe,0.3286338527496084,Southern Asia,0.010388325500865693,41.40786544645065,19,-22.40786544645065
Western Europe,0.3286338527496084,Southern Europe,0.04922087558743507,196.19441009151618,103,-93.19441009151618
Western Europe,0.3286338527496084,Sub-Saharan Africa,0.004617033555940308,18.403495753978067,10,-8.403495753978067
Western Europe,0.3286338527496084,Western Asia,0.00651331519498722,25.96207436721906,22,-3.96207436721906
Western Europe,0.3286338527496084,Western Europe,0.27322945007832466,1089.0925880122022,2192,1102.9074119877978
