person_id,name,gender,birth_year,death_year,qid,match_method,multi_match_count
14967,Jussi Taneli Aro,M,1928,1983,Q1714074,wikidata_name_birthyear,1
14969,Howard Hibbet,M,1920,2019,Q5919887,wikidata_name_birthyear,1
14971,S Shafaq,NA,NA,NA,NA,no_data,0
14972,Lars Evert Huldén,M,1926,2016,Q3247040,wikidata_name_birthyear,1
14974,François Chamoux,M,1915,2007,Q3084209,wikidata_name_birthyear,1
14975,Marcel Édouard Bataillon,M,1895,1977,Q543519,wikidata_name_birthyear,1
14981,James Willis Robb,M,1918,2010,NA,unmatched,0
15070,Marcel Baiche,M,NA,NA,NA,no_data,0
14983,José Sánchez Lasso de la Vega,M,1928,1996,NA,unmatched,0
14982,Rafael Lapesa Melgar,M,1908,2001,Q2121312,wikidata_name_birthyear,1
13582,Pierre Jobit,M,NA,NA,NA,no_data,0
15025,Sociedad General de Autores de Espana,NA,NA,NA,NA,no_data,0
14984,Wilhelm Theodor Elwert,M,1906,1997,Q2575367,wikidata_name_birthyear,1
14985,Berta Moritz,F,1912,1989,Q55857037,wikidata_name_birthyear,1
14986,Iran P.E.N. Club,NA,NA,NA,NA,no_data,0
14987,Gösta Holm,M,1916,2011,Q16649404,wikidata_name_birthyear,1
14989,Omeljan Pritsak,M,1919,2006,Q2997351,wikidata_name_birthyear,1
14992,Franz Link,NA,NA,NA,NA,no_data,0
14994,Johannes Andreasson Dale,M,1898,1975,Q62890342,wikidata_name_birthyear,1
14993,Den norske Forfatterforening (DnF),NA,NA,NA,NA,no_data,0
14996,Gerhard Cordes,M,1908,1985,Q55690036,wikidata_name_birthyear,1
14997,Mary Durack Miller,F,1913,1994,NA,unmatched,0
15021,Colin Horne,M,NA,NA,NA,no_data,0
14998,Walter Hinck,M,1922,2015,Q2544770,wikidata_name_birthyear,1
15001,Jean Subirats,M,NA,NA,NA,no_data,0
15147,Emil Ploss,M,1925,1972,Q94940034,wikidata_name_birthyear,1
15004,Jean Gaudon,M,1926,2019,Q63030271,wikidata_name_birthyear,1
15003,Pierre Angel,M,NA,NA,NA,no_data,0
15002,Jacques Proust,M,1926,2005,Q1678079,wikidata_name_birthyear,1
15008,Robert Brustein,M,1927,NA,Q7342473,wikidata_name_birthyear,1
15006,Matthew John Caldwell Hodgart,M,1916,1996,NA,unmatched,0
15011,Marc Boegner,M,NA,NA,NA,no_data,0
15013,Gustav Siebenmann,M,NA,NA,NA,no_data,0
15014,Stig Wikander,M,1908,1983,Q4110942,wikidata_name_birthyear,1
15015,Union of Soviet Writers,NA,NA,NA,NA,no_data,0
15016,Georg Roppen,M,1919,1983,Q23944662,wikidata_name_birthyear,1
15019,Gunnar Jakobsson,M,NA,NA,NA,no_data,0
15023,William Montgomery Watt,M,1909,2006,Q471167,wikidata_name_birthyear,1
15022,Kuwait University,NA,NA,NA,NA,no_data,0
15020,University of Jordan,NA,NA,NA,NA,no_data,0
15054,Academy of Arabic Language,NA,NA,NA,NA,no_data,0
15026,P Vernois,NA,NA,NA,NA,no_data,0
15024,Walter Mönch,M,1905,1994,Q2545566,wikidata_name_birthyear,1
15029,William Alfred,M,1922,1999,Q8004294,wikidata_name_birthyear,1
15028,Thomas Green,M,NA,NA,NA,no_data,0
15033,Angus McIntosh,M,1914,2005,Q18954056,wikidata_name_birthyear,1
15032,T Dunn,M,NA,NA,NA,no_data,0
6889,Boyd Orr (Lord),M,NA,NA,NA,no_data,0
15031,William Walker Chambers,M,1913,1985,NA,unmatched,0
15743,Eric Linklater,M,1899,1974,Q919835,wikidata_name_birthyear,1
15744,Malcolm Muggeridge,NA,1903,1990,Q720681,wikidata_name_birthyear,1
15745,Allistair Mair,M,NA,NA,NA,no_data,0
15746,Nigel Tranter,M,1909,2000,Q143024,wikidata_name_birthyear,1
15747,Alan Boase,M,1902,1982,Q18917167,wikidata_name_birthyear,1
15748,Moray McLaren,M,1901,1971,Q59530415,wikidata_name_birthyear,1
15030,William MacTaggart,M,1903,1981,Q8014975,wikidata_name_birthyear,1
15057,Antonio de Tornes Ballesteros,M,NA,NA,NA,no_data,0
15064,A Fourrier,M,NA,NA,NA,no_data,0
15063,Greek PEN Club,NA,NA,NA,NA,no_data,0
15039,Kurt Leopold Levy,M,1917,2000,NA,unmatched,0
15041,Finnish PEN Club,NA,NA,NA,NA,no_data,0
15042,Esko Pennanen,M,1912,1990,Q22696722,wikidata_name_birthyear,1
15044,Herbert Howarth,M,NA,NA,NA,no_data,0
15047,Otto Christian Oberholzer,M,1919,NA,NA,unmatched,0
15046,Karl-Hampus Dahlstedt,M,1917,1996,Q5615729,wikidata_name_birthyear,1
15045,Harald Noreng,M,1913,2006,Q5653901,wikidata_name_birthyear,1
15049,Muriel Clara Bradbrook,F,1909,1993,Q6712441,wikidata_name_birthyear,1
15052,Nicholas Brooke,M,NA,NA,NA,no_data,0
15082,Hanspeter Schelp,M,NA,NA,NA,no_data,0
15084,Laurent Versini,M,1932,2021,Q5475671,wikidata_name_birthyear,1
15083,Joracy Schafflor Camargo,M,1898,1973,Q10308015,wikidata_name_birthyear,1
15085,Vitorino Nemésio,M,1901,1978,Q1383499,wikidata_name_birthyear,1
15086,Nils Artur Lundkvist,M,1906,1991,Q439832,wikidata_name_birthyear,1
15089,Kristine Heltberg,F,1924,2003,Q12322965,wikidata_name_birthyear,1
15090,Michel Arrivé,M,1936,2017,Q3308896,wikidata_name_birthyear,1
15091,Francis Harold Scarfe,M,1911,1986,Q5482398,wikidata_name_birthyear,1
15092,Anna Kamenova,F,1894,1982,Q12272078,wikidata_name_birthyear,1
15093,Henning Fenger,M,1921,1985,Q59530867,wikidata_name_birthyear,1
15098,H Kreuzer,NA,NA,NA,NA,no_data,0
15097,Martin Price,M,NA,NA,NA,no_data,0
15096,Wolfgang Clemen,M,1909,1990,Q2589392,wikidata_name_birthyear,1
15095,Jan Kott,M,1914,2001,Q516786,wikidata_name_birthyear,1
15094,Christopher Bruce Ricks,M,1933,NA,Q3675876,wikidata_name_birthyear,1
15100,Arnold Chapman,M,NA,NA,NA,no_data,0
15099,Helen Louise Gardner,F,1908,1986,Q5702334,wikidata_name_birthyear,1
15103,Hans Schwerte,M,1909,1999,Q87806,wikidata_name_birthyear,1
15102,Karl Theodor Hyldgaard-Jensen,M,1917,1995,Q27582114,wikidata_name_birthyear,1
15101,H Waidson,NA,NA,NA,NA,no_data,0
15105,Keith Spalding,M,1913,2002,Q59532403,wikidata_name_birthyear,2
15108,Jean Coutsocheras,M,1904,1994,Q12875224,wikidata_name_birthyear,1
15112,W Meyer,NA,NA,NA,NA,no_data,0
15111,Dietrich Jöns,F,NA,NA,NA,no_data,0
15110,Gerhart Baumann,M,1920,2006,Q1512926,wikidata_name_birthyear,1
15109,Heinz Politzer,M,1910,1978,Q90009,wikidata_name_birthyear,1
15114,Suomen Kirjailijaliitto (The Union of Finnish Writers),NA,NA,NA,NA,no_data,0
15115,Charles Camproux,M,1908,1994,Q1063894,wikidata_name_birthyear,1
15116,Jes Peter Asmussen,M,1928,2002,Q6414881,wikidata_name_birthyear,1
18074,H Mason,NA,NA,NA,NA,no_data,0
15121,Shawky Deif,M,NA,NA,NA,no_data,0
15122,Carl Fredrik Sandelin,M,1925,NA,Q23916183,wikidata_name_birthyear,1
15123,Ian Alexander,M,NA,NA,NA,no_data,0
15125,H Fromm,NA,NA,NA,NA,no_data,0
15124,Andri Peer,M,1921,1985,Q124335,wikidata_name_birthyear,1
15126,V Courcelle,NA,NA,NA,NA,no_data,0
15127,M Windfuhr,NA,NA,NA,NA,no_data,0
15128,Beatrice M White,F,NA,NA,NA,no_data,0
15130,H Staub,M,NA,NA,NA,no_data,0
15129,Jean Bruneau,M,1921,2001,Q15973976,wikidata_name_birthyear,1
15132,Jean-Bertrand Barrère,M,1914,1995,Q55772195,wikidata_name_birthyear,1
15133,Thoruddur Gudmundsson,M,NA,NA,NA,no_data,0
15134,PEN Club Center,NA,NA,NA,NA,no_data,0
15136,Mustafa El-Amir,M,NA,NA,NA,no_data,0
15135,S Abdel-Hamid,M,NA,NA,NA,no_data,0
15138,Erich Ruprecht,M,1906,1997,Q59533312,wikidata_name_birthyear,1
15139,Józef Trypućko,M,1910,1983,Q11731538,wikidata_name_birthyear,1
15140,Henry Bouillier,M,1924,2014,Q15973877,wikidata_name_birthyear,1
15142,Walter Fuchs,M,1914,1993,Q5746769,wikidata_name_birthyear,1
15145,Mira Mihelič,M,1912,NA,Q6872223,wikidata_name_birthyear,1
15305,Erih Koš,M,1913,2010,Q1279284,wikidata_name_birthyear,1
15144,Marijan Matkovic,NA,NA,NA,NA,no_data,0
15143,Grga Novak,M,1888,1978,Q839335,wikidata_name_birthyear,1
15150,Jean Dubois,M,1920,2015,Q20798859,wikidata_name_birthyear,1
15149,Gérard Emmanuel Weil,M,1926,1986,Q22681083,wikidata_name_birthyear,1
15151,Iiro Ilkka Kajanto,M,1925,1997,Q17381365,wikidata_name_birthyear,1
15153,Lawrence Lande,NA,1906,1998,Q15455503,wikidata_name_birthyear,1
15159,Olov R Janse,M,1892,1985,NA,unmatched,0
15158,Émile Benveniste,M,1902,1976,Q274931,wikidata_name_birthyear,1
15157,Lanly A,NA,NA,NA,NA,no_data,0
15306,Raymond Weil,M,NA,NA,NA,no_data,0
15155,Lloyd James Austin,M,1915,1994,Q1866928,wikidata_name_birthyear,1
15161,Javier del Granado,M,1913,1996,Q3130982,wikidata_name_birthyear,1
15160,René Spaeth,M,NA,NA,NA,no_data,0
15162,Arthur Arnholtz,M,1901,1973,Q59531532,wikidata_name_birthyear,1
15164,Watson Kirkconnell,M,1895,1977,Q1463966,wikidata_name_birthyear,1
15166,Robert Spiller,M,1896,1988,Q59626729,wikidata_name_birthyear,1
15169,E Huber,NA,NA,NA,NA,no_data,0
15168,Frederick Jones,M,NA,NA,NA,no_data,0
15170,Simon Karlinsky,M,1924,2009,Q4215253,wikidata_name_birthyear,1
15173,N Salomon,NA,NA,NA,NA,no_data,0
15172,Einar Bragi,M,1921,2005,Q3480191,wikidata_name_birthyear,1
15171,PEN Club de Chile,NA,NA,NA,NA,no_data,0
15176,J Hamard,M,NA,NA,NA,no_data,0
15178,T van den Heuvel,M,NA,NA,NA,no_data,0
15180,Pierre Flottes,M,NA,NA,NA,no_data,0
15183,Henri Perrochon,M,1899,1990,Q3131761,wikidata_name_birthyear,1
15186,Osmo Eliel Hormia,M,1926,1983,Q5813605,wikidata_name_birthyear,1
15188,Heinz Kamnitzer,M,1917,2001,Q1600437,wikidata_name_birthyear,1
15191,Arthur Ernest Gordon,M,1902,1989,Q709264,wikidata_name_birthyear,1
15193,C van den Berk,NA,NA,NA,NA,no_data,0
15195,Denzel Carr,M,NA,NA,NA,no_data,0
15796,Serban Cioculescu,M,1902,1988,Q4686623,wikidata_name_birthyear,1
15749,Alexandru Philippide,M,1900,1979,Q6042284,wikidata_name_birthyear,1
6916,A Otetea,M,NA,NA,NA,no_data,0
15750,George Ivascu,M,1911,1988,Q4684157,wikidata_name_birthyear,1
15751,Marin Preda,M,1922,1980,Q1360145,wikidata_name_birthyear,1
15752,Virgil Teodorescu,M,1909,1987,Q15066445,wikidata_name_birthyear,1
15753,Aurel Baranga,M,1913,1979,Q4077669,wikidata_name_birthyear,1
15754,Ovid Crohmalniceanu,NA,1921,2000,NA,unmatched,0
15755,D Panaittesscu-Perpessicius,M,1891,1971,NA,unmatched,0
15756,Demostene Botez,M,1893,1973,Q12726548,wikidata_name_birthyear,1
15757,George Macovescu,M,1913,2002,Q533683,wikidata_name_birthyear,1
15200,Richard Ernest Wycherley,M,1909,1986,Q15990255,wikidata_name_birthyear,1
15202,Dong-Ho,M,NA,NA,NA,no_data,0
15207,Marco Scovazzi,M,NA,NA,NA,no_data,0
15206,Marcello Gigante,M,1923,2001,Q1893332,wikidata_name_birthyear,1
14867,Giacomo Devoto,M,1897,1974,Q964032,wikidata_name_birthyear,1
15203,Lanfranco Caretti,M,1915,1995,Q3826843,wikidata_name_birthyear,1
15204,Domenico De Robertis,M,1921,2011,Q3713007,wikidata_name_birthyear,1
15734,Marcel Jozef Coole,M,1913,2000,Q24577184,wikidata_name_birthyear,1
15210,Richard Declerck,M,1899,1986,Q5410409,wikidata_name_birthyear,1
15212,Erik Frykman,M,1919,2010,Q65082659,wikidata_name_birthyear,1
15241,Bror Kristian Åkerblom,M,1908,1984,NA,unmatched,0
15211,Odd Bang-Hansen,M,1908,1984,Q934734,wikidata_name_birthyear,1
15213,C Mayer,M,1918,1998,NA,unmatched,0
15308,Association of Literary Scholars,NA,NA,NA,NA,no_data,0
15214,Centre Neerlandais du P.E.N. Club International,NA,NA,NA,NA,no_data,0
15217,Leslie Rees,M,1905,2000,Q24004624,wikidata_name_birthyear,1
15216,Stanley Brogden,M,NA,NA,NA,no_data,0
15219,Ernest Lee Tuveson,M,1915,1996,Q113808455,wikidata_name_birthyear,1
15218,Robert Halsband,M,1914,1989,Q52157303,wikidata_name_birthyear,1
15221,Herbert Penzl,M,1910,1995,Q15455785,wikidata_name_birthyear,1
15220,Karl Hoppe,M,NA,NA,NA,no_data,0
15309,Marcos Almir Madeira,M,1916,2003,Q10325390,wikidata_name_birthyear,1
15223,Timo Tiusanen,M,1936,1985,Q17384278,wikidata_name_birthyear,1
15224,Paul Goetsch,M,1934,2018,Q1452885,wikidata_name_birthyear,1
15225,Beniamino Segre,M,1903,1977,Q817290,wikidata_name_birthyear,1
15227,Alexandru Rosetti,M,1895,1990,Q427805,wikidata_name_birthyear,1
15229,Edward Hetsel Schafer,M,1913,1991,Q5343250,wikidata_name_birthyear,1
15228,Heinrich Bihler,M,1918,2017,Q16177761,wikidata_name_birthyear,1
15231,O Michelsen,M,NA,NA,NA,no_data,0
15233,Ramon Aramon i Serra,M,1907,2000,Q3418516,wikidata_name_birthyear,1
15232,Émilie Noulet Carner,M,1892,1978,NA,unmatched,0
15312,Elie Bachas,M,NA,NA,NA,no_data,0
15311,Armand Lunel,M,1892,1977,Q2861926,wikidata_name_birthyear,1
15236,Yasar Nabi Nayr,M,1908,1981,NA,unmatched,0
15237,Karl Siegfried Guthke,M,1933,NA,Q1732775,wikidata_name_birthyear,1
15313,Karl Robert Villehad Wikman,M,1886,1975,Q6241437,wikidata_name_birthyear,1
15240,Antoni Comas i Pujol,M,1931,1981,Q16189649,wikidata_name_birthyear,1
15315,Mary Renault,F,1905,1983,Q235354,wikidata_name_birthyear,1
15245,Adolf Hoffmeister,M,1902,1973,Q362402,wikidata_name_birthyear,1
15246,L MacKay,NA,NA,NA,NA,no_data,0
15248,Kojiro Serizawa,M,1897,1993,Q2273747,wikidata_name_birthyear,1
15249,Jara Ribnikar,F,1912,2007,Q16082362,wikidata_name_birthyear,1
15251,Chull Paik,NA,NA,NA,NA,no_data,0
15252,Gerd Høst-Heyerdahl,F,1915,2007,Q1510588,wikidata_name_birthyear,1
15254,Hilde Spiel,F,1911,1990,Q93872,wikidata_name_birthyear,1
15256,John Ellis Caerwyn Williams,M,1912,1999,Q13157452,wikidata_name_birthyear,1
15318,"Executive Committee of the Chinese Center, International PEN",NA,NA,NA,NA,no_data,0
15262,Aimo Ilmari Kallio Sakari,M,1911,2001,Q405648,wikidata_name_birthyear,1
15261,John Henry Raleigh,M,1920,2021,Q113504247,wikidata_name_birthyear,1
15260,Jean Bourrilly,M,1911,1971,NA,unmatched,0
15264,Bernard Theodoor Marie Tervoort,M,1920,2006,Q28031100,wikidata_name_birthyear,1
15265,Josephine Louise Miles,F,1911,1985,Q6288420,wikidata_name_birthyear,1
15267,Toufy Fahd,M,1923,2009,NA,unmatched,0
15269,Miguel Alfredo Olivera,M,1912,2008,NA,unmatched,0
15270,Sarah Bollo,M,1904,1987,Q6121797,wikidata_name_birthyear,1
15272,K Mitsakis,NA,NA,NA,NA,no_data,0
15274,Ernesto Juan Fonfrías,M,1909,1990,Q55945006,wikidata_name_birthyear,1
15276,J Brutsch,M,NA,NA,NA,no_data,0
15319,Richard Alewyn,M,1902,1979,Q1623709,wikidata_name_birthyear,1
15282,Magnus von Platen,M,1920,2002,Q6051457,wikidata_name_birthyear,1
15281,Per Erik Wästberg,M,1933,NA,Q1933369,wikidata_name_birthyear,1
15280,Walther Hinz,M,1906,1992,Q106038,wikidata_name_birthyear,1
15279,Max Rouché,M,NA,NA,NA,no_data,0
15283,Joseph Leftwich,M,1892,1983,Q165592,wikidata_name_birthyear,1
15285,Lassi Nummi,M,1928,2012,Q2334908,wikidata_name_birthyear,1
15287,Antoni Griera y Gaja,M,1887,1974,NA,unmatched,0
15288,Willem Pée,M,1903,1986,Q2488691,wikidata_name_birthyear,1
15290,Thomas Lyon,M,NA,NA,NA,no_data,0
15295,Simon Koster,M,NA,NA,NA,no_data,0
15294,Dirk de Jong,M,NA,NA,NA,no_data,0
15293,Jacoba Eggink,NA,NA,NA,NA,no_data,0
15324,Jan Kamerbeek Jr.,M,1905,1977,Q2353914,wikidata_name_birthyear,1
15292,Petronella Maria Boer-den Hoed,F,1899,1973,NA,unmatched,0
15297,Pekka Lappalainen,M,1925,1981,Q17382087,wikidata_name_birthyear,1
15296,Francis Henry Sandbach,M,1903,1991,Q15015252,wikidata_name_birthyear,1
16471,Áron Kibédi Varga,M,1930,2018,Q1108267,wikidata_name_birthyear,1
15302,Hesba Fay Brinsmead,F,1922,2003,Q5745545,wikidata_name_birthyear,1
15301,H Rogers,M,NA,NA,NA,no_data,0
15300,Gerald Wilkes,M,1927,2020,Q94900539,wikidata_name_birthyear,1
15303,Charles Bracelen Flood,M,1930,2014,NA,unmatched,0
15323,Chung Tin-Wen,M,NA,NA,NA,no_data,0
15322,Emeterio Barcelón y Barceló-Soriano,M,1897,1978,NA,unmatched,0
15686,Dieter Schaller,M,1929,2003,Q15446449,wikidata_name_birthyear,1
15687,Eeva Kilpi,F,1928,NA,Q528927,wikidata_name_birthyear,1
15690,Jacob Louis Mey,M,1926,NA,Q6118900,wikidata_name_birthyear,1
15692,Krishna Kripalani,M,1907,1992,Q16012822,wikidata_name_birthyear,1
15695,Camille Aboussouan,M,1919,2013,Q2934832,wikidata_name_birthyear,1
15698,Guy Nairay,M,1914,1999,Q113406677,wikidata_name_birthyear,1
15697,Wladimir d´Ormesson,M,1888,1973,Q3569554,wikidata_name_birthyear,1
15696,Marcel Achard,M,1899,1974,Q314990,wikidata_name_birthyear,1
15701,Walther Heissig,M,1913,2005,Q112682,wikidata_name_birthyear,1
15703,Martin Gimm,M,1930,NA,Q1419111,wikidata_name_birthyear,1
15708,Inna Koskenniemi,M,1923,1995,Q17381820,wikidata_name_birthyear,1
15707,Meta Mayne Reid,F,1905,1991,Q33788504,wikidata_name_birthyear,1
16782,Lauri Veikko Seppänen,M,1924,2009,Q16650327,wikidata_name_birthyear,1
15710,Sven Møller Kristensen,M,1909,1991,Q1685883,wikidata_name_birthyear,1
15787,Robert Payne,M,1911,1983,Q353144,wikidata_name_birthyear,1
15714,Kazimir Geza Werner,M,1900,1985,NA,unmatched,0
15717,Jørgen Laessøe,M,NA,NA,NA,no_data,0
15718,Magne Oftedal,M,1921,1985,Q10971129,wikidata_name_birthyear,1
15719,William Anderson,M,NA,NA,NA,no_data,0
15721,A Griera,NA,NA,NA,NA,no_data,0
15722,Petronella O´Flanagan,F,NA,NA,NA,no_data,0
15723,Jens Pauli Heinesen,M,1932,2011,Q331802,wikidata_name_birthyear,1
15724,Bertil Ejder,M,1916,2005,Q5629280,wikidata_name_birthyear,1
15726,I Bassalo,NA,NA,NA,NA,no_data,0
15731,Etienne Lamotte,M,1903,1983,Q166103,wikidata_name_birthyear,1
15733,Algirdas Landsbergis,M,1924,2004,Q12647891,wikidata_name_birthyear,1
15736,Julián Marías Aguilera,M,1914,2005,Q520726,wikidata_name_birthyear,1
15739,Alejandro Reyes Roces,M,1924,2011,Q2158019,wikidata_name_birthyear,1
15738,Pacita Habana and collegues,NA,NA,NA,NA,no_data,0
15741,Gerhard Nickel,M,1928,2015,Q9267500,wikidata_name_birthyear,1
16391,Association of Cultural Clubs in Lebanon,NA,NA,NA,NA,no_data,0
16392,Marcos Almir Madeira,M,1916,2003,Q10325390,wikidata_name_birthyear,1
16401,Wolfgang Weiss,NA,NA,NA,NA,no_data,0
16399,Victor Sawdon Pritchett,M,1900,1997,Q1885875,wikidata_name_birthyear,1
16398,Jónas Kristjánsson,M,1924,2014,Q3141621,wikidata_name_birthyear,1
16397,Samuel Johnson,NA,NA,NA,NA,no_data,0
17977,Richard Goodwin,NA,NA,NA,NA,no_data,0
16394,Thomas James Fleming,M,1927,2017,Q7789658,wikidata_name_birthyear,1
16393,Hans Henrik August Bielenstein,M,1920,2015,Q1578711,wikidata_name_birthyear,1
16854,WilliamTheodore de Bary,M,1919,2017,NA,unmatched,0
16855,Hsia Chih-tsing,M,1921,2013,Q5924192,wikidata_name_birthyear,1
16856,John Thomas Meskill,M,1925,2016,Q105550832,wikidata_name_birthyear,1
16857,Ivan Ira Esme Morris,M,1925,1976,Q3826587,wikidata_name_birthyear,1
16402,The Swedish Academy’s Nobel Committee,NA,NA,NA,NA,no_data,0
16858,Elsie Patton,F,NA,NA,NA,no_data,0
16406,Jan Verkammen,NA,NA,NA,NA,no_data,0
16405,Carel Jules Emile Dinaux,M,1898,1980,Q38186213,wikidata_name_birthyear,1
16404,D Dejong,NA,NA,NA,NA,no_data,0
3121,Lars Forssell,M,1928,2007,Q1806201,wikidata_name_birthyear,1
16412,Leevi Aatto Valkama,M,1915,2000,Q23040111,wikidata_name_birthyear,1
16411,Marcel Reich-Ranicki,M,1920,2013,Q33637,wikidata_name_birthyear,1
16410,Hans Mayer,M,1907,2001,Q70737,wikidata_name_birthyear,1
16408,Manfred Durzak,M,1938,NA,Q15833514,wikidata_name_birthyear,1
16413,Jean Mistler,M,1897,1988,Q845559,wikidata_name_birthyear,1
16414,Pratul Chandra Gupta,M,1910,1990,Q12439082,wikidata_name_birthyear,1
16416,Bernard O´Kelly,M,NA,NA,NA,no_data,0
16419,Desmond Clarke,M,NA,NA,NA,no_data,0
16418,Kenneth Deale,M,NA,NA,NA,no_data,0
16421,Lars Fritiof Heinrich Hermodsson,M,1916,2006,Q30064166,wikidata_name_birthyear,1
16424,Moshe Starkman,M,1906,1975,Q109854108,wikidata_name_birthyear,1
16431,Nils Gösta Vitestam,M,1921,2005,NA,unmatched,0
16430,Husni Fariz,NA,NA,NA,NA,no_data,0
16429,Ibrahim Madkour,M,NA,NA,NA,no_data,0
16433,Ebba Margareta Haslund Halvorsen,F,1917,2009,Q455366,wikidata_name_birthyear,1
16811,Allan Philip,M,1927,2004,Q51845606,wikidata_name_birthyear,1
16435,Johannes Söderlind,M,1918,2001,Q112264357,wikidata_name_birthyear,1
16437,Johann Maier,M,1933,2019,Q6216108,wikidata_name_birthyear,1
16439,Udai Narain Tewari,NA,NA,NA,NA,no_data,0
16441,Peng Yao,NA,NA,NA,NA,no_data,0
16444,Josef Stummvoll,M,1902,1982,Q1705862,wikidata_name_birthyear,1
16443,Klaus Doderer,M,1925,2023,Q1745007,wikidata_name_birthyear,1
16452,John Tammerman,M,NA,NA,NA,no_data,0
16451,Wayne Schafer Knutson,M,1926,2015,NA,unmatched,0
16454,Lanfranco Cavetti,NA,NA,NA,NA,no_data,0
16457,Joseph Bassila,M,NA,NA,NA,no_data,0
16460,A Partridge,NA,NA,NA,NA,no_data,0
16461,Marqués de Lozoya,M,NA,NA,NA,no_data,0
16462,Washington Lloréns,M,1899,1989,Q7972031,wikidata_name_birthyear,1
16464,Suzanne Deriex,F,1926,NA,Q3505941,wikidata_name_birthyear,1
16466,Volker Klotz,M,1930,2023,Q1362988,wikidata_name_birthyear,1
16468,Victor Eftimiu,M,1889,1972,Q935162,wikidata_name_birthyear,1
16467,Miron Nicolescu,M,1903,1975,Q6270887,wikidata_name_birthyear,1
16473,Thang Lang,M,NA,NA,NA,no_data,0
16753,Dámaso Alonso y Fernández de las Redondas,M,1898,1990,NA,unmatched,0
16755,Vittorio Vettori,M,1920,2004,Q591675,wikidata_name_birthyear,1
16759,Hugh Richmond,M,NA,NA,NA,no_data,0
16758,Henry Chadwick,M,1920,2008,Q321624,wikidata_name_birthyear,1
16757,Alan Louis Charles Bullock,M,1914,2004,Q335167,wikidata_name_birthyear,1
16756,Pierre Bertaux,M,1907,1986,Q315073,wikidata_name_birthyear,1
16760,Giovanni Nencioni,M,1911,2008,Q1376360,wikidata_name_birthyear,1
16761,W Johnson,NA,NA,NA,NA,no_data,0
16763,Theun de Vries,M,1907,2005,Q2143934,wikidata_name_birthyear,1
16762,Paul Snoek,M,1933,1981,Q2401025,wikidata_name_birthyear,1
16765,Dorothea Zeeman,F,1909,1993,Q113882,wikidata_name_birthyear,1
16768,Lo Hsiang-lin,M,1906,1978,Q6663126,wikidata_name_birthyear,1
17985,Peter Pitzele,M,NA,NA,NA,no_data,0
16770,Karl Kroeber,M,1926,2009,Q6372006,wikidata_name_birthyear,1
16769,Joseph Axelrod,M,1915,2010,NA,unmatched,0
16773,Joseph Kessel,M,1898,1979,Q356537,wikidata_name_birthyear,1
16775,Humberto Palza,M,1900,1975,NA,unmatched,0
16777,Krishna Srinivas,M,1913,2007,Q59263903,wikidata_name_birthyear,1
16778,Duane Schneider,M,1937,2012,NA,unmatched,0
16779,Wolfram Naumann,M,1931,2021,Q109647019,wikidata_name_birthyear,1
16780,Ellsworth Mason,M,1917,2013,Q113805821,wikidata_name_birthyear,1
16784,Marcel Thiry,M,1897,1977,Q2146661,wikidata_name_birthyear,1
16783,Edgar Finley Shannon Jr.,M,1918,1997,NA,unmatched,0
16781,Jacques Petit,NA,NA,NA,NA,no_data,0
16786,Hans Jørgen Lembour,M,1923,1997,Q5945874,wikidata_name_birthyear,1
16788,Chiu-seng Lee,NA,NA,NA,NA,no_data,0
16790,G Ganschow,NA,NA,NA,NA,no_data,0
16791,L Vajda,M,NA,NA,NA,no_data,0
16789,Iván Boldizsár,M,1912,1988,Q833879,wikidata_name_birthyear,1
16793,Grigore Constantin Moisil,M,1906,1973,Q2546258,wikidata_name_birthyear,1
16794,Corneliu Baba,M,1906,1997,Q983262,wikidata_name_birthyear,1
16796,Hermann Kesten,M,1900,1996,Q65504,wikidata_name_birthyear,1
16859,José Maria Acosta Acosta,M,NA,NA,NA,no_data,0
16797,Julian Gorkin,M,1901,1987,Q633010,wikidata_name_birthyear,1
16799,Maija Lehtonen,F,NA,NA,NA,no_data,0
16802,Robert Lewis,M,1930,2013,NA,unmatched,0
16801,Joseph Flora,M,1934,NA,NA,unmatched,0
16800,Robert Athearn,M,1914,1983,NA,unmatched,0
16804,Martins Ziverts,M,1903,1990,Q6950655,wikidata_name_birthyear,1
16809,György Nagy,M,NA,NA,NA,no_data,0
16808,Bela Talbot Karbos,NA,NA,NA,NA,no_data,0
16805,Joseph Fülöpp,M,NA,NA,NA,no_data,0
16860,Charles Wojatsek,M,NA,NA,NA,no_data,0
16861,Anthony Etele,M,NA,NA,NA,no_data,0
16869,Nándor Dreisziger,M,NA,NA,NA,no_data,0
16870,Bennett Kovrig,M,NA,NA,NA,no_data,0
16871,Leslie Duska,M,NA,NA,NA,no_data,0
16872,John Miska,M,NA,NA,NA,no_data,0
16873,Alexander Kristóf,M,NA,NA,NA,no_data,0
16874,Paul Nyiregyházy,M,NA,NA,NA,no_data,0
16875,Andrew László,M,NA,NA,NA,no_data,0
16812,Luciano Rebay,M,1928,2014,Q6696867,wikidata_name_birthyear,1
16813,Antun Soljan,M,1932,1993,Q1292483,wikidata_name_birthyear,1
16814,Manouchehr Eghbal,M,1909,1977,Q876117,wikidata_name_birthyear,1
16817,Alf Lombard,M,1902,1996,Q534493,wikidata_name_birthyear,1
16819,Brij Behari Nayak,M,NA,NA,NA,no_data,0
