person_id,lastname,firstname,gender,birth_year,death_year,full_name
1438,Buisson,Henri,M,NA,NA,Henri Buisson
7364,Posejpal,Václav,M,NA,NA,Václav Posejpal
8424,Sève,Pierre,M,NA,NA,Pierre Sève
1848,Clinton,W,NA,NA,NA,W Clinton
3066,Flinders Petrie,William,M,NA,NA,William Flinders Petrie
1037,Birge,Raymond,M,NA,NA,Raymond Birge
5573,Loeb,Leonard,M,NA,NA,Leonard Loeb
4696,Kalähne,Alfred,M,NA,NA,Alfred Kalähne
9301,Tolman,Richard,M,NA,NA,Richard Tolman
2091,da Costa Andrade,Edward,M,NA,NA,Edward da Costa Andrade
5762,Macgregor-Morris,John,M,NA,NA,John Macgregor-Morris
10403,Zickendraht,Hans,M,NA,NA,Hans Zickendraht
2452,Ditchburn,Robert,M,NA,NA,Robert Ditchburn
3779,Hagenbach,August,M,NA,NA,August Hagenbach
8991,Tamaki,Kajuri,M,NA,NA,Kajuri Tamaki
8270,Schumann,Winfried,M,NA,NA,Winfried Schumann
365,Alexanderson,Ernst,M,NA,NA,Ernst Alexanderson
10388,Zehnder,Ludwig,M,NA,NA,Ludwig Zehnder
3752,Gärtner,August,M,NA,NA,August Gärtner
7140,Persico,Enrico,M,1900,1969,Enrico Persico
4960,Kohlrausch,Karl,M,NA,NA,Karl Kohlrausch
4855,King,Louis,M,NA,NA,Louis King
4819,Keys,David,M,NA,NA,David Keys
742,Bateman,Harry,M,NA,NA,Harry Bateman
2744,Ekman,Vagn,M,NA,NA,Vagn Ekman
2117,Daly,Reginald,M,NA,NA,Reginald Daly
414,Aminoff,Gregori,M,NA,NA,Gregori Aminoff
10390,Zeilon,Nils,M,NA,NA,Nils Zeilon
691,Barbagelata,Angelo,M,NA,NA,Angelo Barbagelata
867,Benndorf,Hans,M,NA,NA,Hans Benndorf
3087,Foëx,Gabriel,M,NA,NA,Gabriel Foëx
3146,Fowler,Ralph,M,NA,NA,Ralph Fowler
1622,Carrelli,Antonio,M,NA,NA,Antonio Carrelli
4118,Herzfeld,Karl,M,NA,NA,Karl Herzfeld
344,Aigner,Franz,M,NA,NA,Franz Aigner
3045,Flamm,Ludwig,M,NA,NA,Ludwig Flamm
5766,Mache,Heinrich,M,NA,NA,Heinrich Mache
2229,de Haas,Marc,M,NA,NA,Marc de Haas
10447,Zwikker,Cornelis,M,NA,NA,Cornelis Zwikker
8805,Stodola,Aurel,M,NA,NA,Aurel Stodola
3666,Grotowski,Marian,M,NA,NA,Marian Grotowski
10287,Wolfers,Fred,M,NA,NA,Fred Wolfers
613,Badarau,Eugen,M,NA,NA,Eugen Badarau
9264,Tieri,Laureto,M,NA,NA,Laureto Tieri
2818,Erikson,Henry,M,NA,NA,Henry Erikson
5860,Manev,Georgi,M,NA,NA,Georgi Manev
3546,Goodrich,Edwin,M,NA,NA,Edwin Goodrich
5642,Loria,Stanislas,M,NA,NA,Stanislas Loria
1059,Blake,Frederic,M,NA,NA,Frederic Blake
7122,Perlitz,Harald,M,NA,NA,Harald Perlitz
8473,Shapley,Harlow,M,NA,NA,Harlow Shapley
11726,Záviska,F,NA,NA,NA,F Záviska
11725,Vojlech,V,NA,NA,NA,V Vojlech
11724,Valouch,M,NA,NA,NA,M Valouch
11723,Srámek,L,NA,NA,NA,L Srámek
2489,Dolejsek,Vaclav,M,NA,NA,Vaclav Dolejsek
3130,Fortescue,Cecil,M,NA,NA,Cecil Fortescue
10764,Smyth,H,NA,NA,NA,H Smyth
10763,Shenstone,A,NA,NA,NA,A Shenstone
7771,Robertson,Howard,M,NA,NA,Howard Robertson
5145,Ladenburg,Rudolf,M,NA,NA,Rudolf Ladenburg
3421,Gibbs,Roswell,M,NA,NA,Roswell Gibbs
3092,Fokker,Adriaan,M,NA,NA,Adriaan Fokker
4442,Iliin,Boris,M,NA,NA,Boris Iliin
6948,Page,Leigh,M,NA,NA,Leigh Page
8656,Someda,Giovanni,M,NA,NA,Giovanni Someda
5995,Matsumoto,Toshizo,M,NA,NA,Toshizo Matsumoto
6896,Ortvay,Rudolf,M,NA,NA,Rudolf Ortvay
709,Barker,Ernest,M,NA,NA,Ernest Barker
10122,Wetzli,M,NA,NA,NA,M Wetzli
472,Arakatsu,Bunsaku,M,NA,NA,Bunsaku Arakatsu
8853,Struve,Otto,M,NA,NA,Otto Struve
10006,Watson,Floyd,M,NA,NA,Floyd Watson
3600,Granda,C,NA,NA,NA,C Granda
1360,Brode,Robert,M,NA,NA,Robert Brode
4538,James,Reginald,M,NA,NA,Reginald James
816,Beghin,Henri,M,NA,NA,Henri Beghin
6294,Milner,Samuel,M,NA,NA,Samuel Milner
633,Bailey,Victor,M,NA,NA,Victor Bailey
9529,van Dijck,Willem,§,NA,NA,Willem van Dijck
2755,Elias,Gerhard,M,NA,NA,Gerhard Elias
6741,Nolan,John,M,NA,NA,John Nolan
7803,Roebuck,John,M,NA,NA,John Roebuck
1179,Borelius,Gudmund,M,NA,NA,Gudmund Borelius
4456,Ingersoll,Leonard,M,NA,NA,Leonard Ingersoll
7346,Poole,John,M,NA,NA,John Poole
6922,Ouellet,Cyrias,M,NA,NA,Cyrias Ouellet
3440,Gilchrist,Lachlan,M,NA,NA,Lachlan Gilchrist
9488,Valasek,Joseph,M,NA,NA,Joseph Valasek
2095,da Silva,M,NA,NA,NA,M da Silva
2378,Dennison,David Mathias,M,1900,1976,David Mathias Dennison
3866,Hansen,William,M,NA,NA,William Hansen
5503,Lindemann (Lord Cherwell),Frederick,M,NA,NA,Frederick Lindemann (Lord Cherwell)
4407,Hylleraas,Egil,M,1898,1965,Egil Hylleraas
9214,Thibaud,Jean,M,NA,NA,Jean Thibaud
2148,Dauvillier,Alexandre,M,NA,NA,Alexandre Dauvillier
2782,Emeleus,Karl,M,NA,NA,Karl Emeleus
10007,Watson,William,M,NA,NA,William Watson
1701,Chagas,Carlos,M,NA,NA,Carlos Chagas
7403,Preston,George,M,NA,NA,George Preston
380,Allison,Samuel,M,NA,NA,Samuel Allison
7786,Rocard,Yves,M,NA,NA,Yves Rocard
10084,Wergeland,Harald,M,1912,1987,Harald Wergeland
7288,Platt,Joseph,M,NA,NA,Joseph Platt
7134,Perrin,Francis,M,1901,1992,Francis Perrin
2593,DuMond,Jesse,M,NA,NA,Jesse DuMond
3387,Geoffrion,Claude,M,NA,NA,Claude Geoffrion
1227,Bouivin,Albéric,M,NA,NA,Albéric Bouivin
10066,Weissenhoff,Jean,M,NA,NA,Jean Weissenhoff
6695,Niewodniczanski,Henryk,M,NA,NA,Henryk Niewodniczanski
3891,Hardy,Arthur,M,NA,NA,Arthur Hardy
7049,Pauthenier,Marcel,M,NA,NA,Marcel Pauthenier
6186,Mercier,André,M,NA,NA,André Mercier
2034,Croze,Francois,M,NA,NA,Francois Croze
4138,Hettner,Georg,M,NA,NA,Georg Hettner
4808,Kerwin,John,M,NA,NA,John Kerwin
3727,Gustafson,Torsten,M,NA,NA,Torsten Gustafson
3805,Hall,Georges,M,NA,NA,Georges Hall
3200,Frémont,Claude,M,NA,NA,Claude Frémont
3175,Frank,Nathaniel,M,NA,NA,Nathaniel Frank
636,Bainbridge,Kenneth Tompkins,M,NA,NA,Kenneth Tompkins Bainbridge
10362,Zacharias,Jerrokld,M,NA,NA,Jerrokld Zacharias
4173,Hill,Albert,M,NA,NA,Albert Hill
5792,Madelung,Erwin,M,NA,NA,Erwin Madelung
4182,Hill,Walter,M,NA,NA,Walter Hill
1145,Bonenfant,Fernand,M,NA,NA,Fernand Bonenfant
4949,Koenig,Paul,M,NA,NA,Paul Koenig
727,Bartlett,James,M,NA,NA,James Bartlett
5066,Kruger,Peter,M,NA,NA,Peter Kruger
2552,Druyvesteyn,Mari Johan,M,1901,1995,Mari Johan Druyvesteyn
6401,Morand,Max,M,NA,NA,Max Morand
8846,Strong,John,M,NA,NA,John Strong
9537,van Heel,Abraham,M,NA,NA,Abraham van Heel
6571,Møller,Christian,M,1904,1980,Christian Møller
5765,Machatschki,Felix,M,NA,NA,Felix Machatschki
7503,Quimby,Shirley,M,NA,NA,Shirley Quimby
2986,Fierz,Markus,M,1912,2006,Markus Fierz
3558,Gorodetzky,S,NA,NA,NA,S Gorodetzky
5673,Lucas,R,NA,NA,NA,R Lucas
8029,Sack,H,NA,NA,NA,H Sack
8168,Schiff,Leonard Isaac,M,1915,1971,Leonard Isaac Schiff
9922,Wagner,K,NA,NA,NA,K Wagner
10004,Wataghin,Gleb Vassielievich,M,1899,1986,Gleb Vassielievich Wataghin
10205,Williams,J,NA,NA,NA,J Williams
2611,Durán,A,NA,NA,NA,A Durán
786,Bechert,K,NA,NA,NA,K Bechert
10343,Yamanouchi,T,NA,NA,NA,T Yamanouchi
506,Arnulf,A,NA,NA,NA,A Arnulf
8905,Supek,Ivo,M,NA,NA,Ivo Supek
644,Bakker,C,NA,NA,NA,C Bakker
8744,Staub,H,NA,NA,NA,H Staub
7908,Rotblat,Joseph,M,1908,2005,Joseph Rotblat
5090,Kumagai,H,NA,NA,NA,H Kumagai
6541,Muto,T,NA,NA,NA,T Muto
2410,Devons,S,NA,NA,NA,S Devons
10466,Franchetti,S,NA,NA,NA,S Franchetti
10468,Rosenfeld,Léon,M,1904,1974,Léon Rosenfeld
10470,Luyckx,A,NA,NA,NA,A Luyckx
13738,Curie,Maurice,M,1888,1975,Maurice Curie
10473,Justi,E,NA,NA,NA,E Justi
10477,Rushbrooke,G,NA,NA,NA,G Rushbrooke
10478,Anderson,Herbert Lawrence,M,1914,1988,Herbert Lawrence Anderson
16883,de Vries,H,NA,NA,NA,H de Vries
10479,Brinkman,H,NA,NA,NA,H Brinkman
10480,Siegert,A J,NA,NA,NA,A J Siegert
10482,Keesom,P,M,1917,1991,P Keesom
10483,Williams,D,NA,NA,NA,D Williams
10524,Kneser,H,NA,NA,NA,H Kneser
10525,Burcham,W,NA,NA,NA,W Burcham
13125,Sutherland,Gordon Brims Black,M,1907,1980,Gordon Brims Black Sutherland
10528,Rouard,P,NA,NA,NA,P Rouard
10531,Pool,M,NA,NA,NA,M Pool
10532,Cork,J,NA,NA,NA,J Cork
10533,Mitchell,A.C.,NA,NA,NA,A.C. Mitchell
10534,Langer,L,NA,NA,NA,L Langer
10535,Halpern,J,NA,NA,NA,J Halpern
10537,Weil,L,NA,NA,NA,L Weil
10540,Robinson,H,NA,NA,NA,H Robinson
10543,Nix,F,NA,NA,NA,F Nix
10545,Lochte-Holtgreven,W,NA,NA,NA,W Lochte-Holtgreven
10551,Dehlinger,U,NA,NA,NA,U Dehlinger
10552,Laporte,O,NA,NA,NA,O Laporte
6227,Meyer,E,M,NA,NA,E Meyer
10565,Ludwig,G,NA,NA,NA,G Ludwig
10568,Dänzer,H,NA,NA,NA,H Dänzer
10567,Czerny,M,NA,NA,NA,M Czerny
10569,Gobrecht,H,NA,NA,NA,H Gobrecht
10571,Bernardini,Gilberto,M,1906,1995,Gilberto Bernardini
10572,Lichnorowicz,A,NA,NA,NA,A Lichnorowicz
10574,Laporte,M,NA,NA,NA,M Laporte
10576,Ferretti,Bruno,M,1913,2010,Bruno Ferretti
10577,Skinner,H.W.,NA,NA,NA,H.W. Skinner
10579,Pavlovic,V,NA,NA,NA,V Pavlovic
10581,Feather,N,NA,NA,NA,N Feather
10584,van der Held,E M F,M,NA,NA,E M F van der Held
10614,Mueller,H,NA,NA,NA,H Mueller
11389,Hulthén,Lamek,M,1909,1995,Lamek Hulthén
10618,Kronig,Ralph,M,1904,1995,Ralph Kronig
19300,Schmidt,Ernst,M,1892,1975,Ernst Schmidt
10619,Stetter,Georg,M,1895,1988,Georg Stetter
10620,Regler,F,NA,NA,NA,F Regler
10623,van Staveren,J,NA,NA,NA,J van Staveren
10627,Imai,Isao,NA,NA,NA,Isao Imai
10628,Messel,H,M,1922,2015,H Messel
10629,Allis,W,NA,NA,NA,W Allis
10631,Evans,R,NA,NA,NA,R Evans
10634,Loomis,F,NA,NA,NA,F Loomis
10638,Glaser,W,NA,NA,NA,W Glaser
10643,Öhman,Yngve,M,NA,NA,Yngve Öhman
10642,Lindblad,B,NA,NA,NA,B Lindblad
10672,Boorse,H,NA,NA,NA,H Boorse
10673,Cocconi,G,NA,NA,NA,G Cocconi
10674,Puppi,G,NA,NA,NA,G Puppi
10676,Hautot,A,NA,NA,NA,A Hautot
10678,Banerji,K,NA,NA,NA,K Banerji
10681,Vieweg,R,NA,NA,NA,R Vieweg
10682,Pryce,M.H.,NA,NA,NA,M.H. Pryce
10686,Massignon,L,NA,NA,NA,L Massignon
10688,Hovi,Väinö,M,1913,1982,Väinö Hovi
10689,Greisen,K,NA,NA,NA,K Greisen
10690,Watase,Yu.,NA,NA,NA,Yu. Watase
10691,Jones,Reginald Victor,NA,1911,1997,Reginald Victor Jones
10693,Kohler,M,NA,NA,NA,M Kohler
10635,Gordy,W,NA,NA,NA,W Gordy
10624,Michels,A.M.,NA,NA,NA,A.M. Michels
10510,Nordheim,L,NA,NA,NA,L Nordheim
10511,Sponer,Hertha,F,NA,NA,Hertha Sponer
10699,Jacobsen,J,NA,NA,NA,J Jacobsen
10698,Böggild,J,NA,NA,NA,J Böggild
10701,Bacher,Robert Fox,M,1905,2004,Robert Fox Bacher
10702,Christy,R,NA,NA,NA,R Christy
10705,Sterky,H,NA,NA,NA,H Sterky
10708,Velasco Durantez,M,NA,NA,NA,M Velasco Durantez
10712,Rathenau,Gerhart Wolfgang,M,1911,1989,Gerhart Wolfgang Rathenau
10713,Lauritsen,Ch.,NA,NA,NA,Ch. Lauritsen
10747,Kondratiev,V,NA,NA,NA,V Kondratiev
10750,Kahlson,G,NA,NA,NA,G Kahlson
10751,Topchiev,A,NA,NA,NA,A Topchiev
10753,Inghram,M,NA,NA,NA,M Inghram
10595,Pettersson,H,NA,NA,NA,H Pettersson
10757,Kopcewicz,T,NA,NA,NA,T Kopcewicz
10759,Sosnowski,L,NA,NA,NA,L Sosnowski
10766,White,M,NA,NA,NA,M White
10762,Hamilton,D,NA,NA,NA,D Hamilton
10760,Bleakney,Walter,M,1901,1992,Walter Bleakney
10776,Simpson,J,NA,NA,NA,J Simpson
10777,Hönl,Helmut,M,1903,1981,Helmut Hönl
10778,Houtermans,F,NA,NA,NA,F Houtermans
10782,Ingelstam,Erik Paul Gerhard,M,1909,1988,Erik Paul Gerhard Ingelstam
10787,Leontovic,M,NA,NA,NA,M Leontovic
10789,Kroebel,W,NA,NA,NA,W Kroebel
10844,Kistemaker,J,NA,NA,NA,J Kistemaker
10845,Laurent,T,NA,NA,NA,T Laurent
10847,Pollard,E,NA,NA,NA,E Pollard
10848,Flammersfeld,A,NA,NA,NA,A Flammersfeld
10852,Okubo,H,NA,NA,NA,H Okubo
10853,Daunt,J,NA,NA,NA,J Daunt
10854,Zin,Giovanni,M,NA,NA,Giovanni Zin
10856,Nielsen,H,NA,NA,NA,H Nielsen
10857,Bleuler,Konrad,M,1912,1992,Konrad Bleuler
10858,Ufford,C,NA,NA,NA,C Ufford
10864,Nakano,H,NA,NA,NA,H Nakano
19060,Korringa,J,NA,NA,NA,J Korringa
10873,Verde,M,NA,NA,NA,M Verde
10922,Rompe,R,NA,1905,1993,R Rompe
10923,Kothari,D,NA,NA,NA,D Kothari
10924,Schreiber,H,NA,NA,NA,H Schreiber
10926,Fretter,W,NA,NA,NA,W Fretter
10927,Roberts,A,NA,NA,NA,A Roberts
10928,Sigurgeirsson,Thorbjörn,M,1917,1988,Thorbjörn Sigurgeirsson
10930,Nijboer,B.R.,NA,NA,NA,B.R. Nijboer
10933,Eder,F,NA,NA,NA,F Eder
10934,Soutif,M,NA,NA,NA,M Soutif
10935,Nierenberg,W,M,NA,NA,W Nierenberg
10936,Fallot,M,NA,NA,NA,M Fallot
10938,Hellwege,K,NA,NA,NA,K Hellwege
10937,Moyer,B,NA,NA,NA,B Moyer
10940,Boersch,H,NA,NA,NA,H Boersch
10941,Päsler,M,NA,NA,NA,M Päsler
10942,Honerjäger,Richard,M,NA,NA,Richard Honerjäger
10943,Burkhardt,G,NA,NA,NA,G Burkhardt
10944,Opechowski,W,NA,NA,NA,W Opechowski
10945,Lindholm,Einar,M,1913,1990,Einar Lindholm
10949,Powell,W,NA,NA,NA,W Powell
10951,Endt,P,NA,NA,NA,P Endt
11002,Artobolevskij,I,NA,NA,NA,I Artobolevskij
11004,Destouches,J,NA,NA,NA,J Destouches
11006,Fry,W,NA,NA,NA,W Fry
11007,Barschall,Henry Herman,M,1915,1997,Henry Herman Barschall
11008,Franzinetti,C,NA,NA,NA,C Franzinetti
11009,Szczeniowski,S,NA,NA,NA,S Szczeniowski
11011,Neuert,N,NA,NA,NA,N Neuert
11012,Lipson,H,NA,NA,NA,H Lipson
11014,Braunbeck,Werner,M,1901,1977,Werner Braunbeck
11013,Krüger,H,NA,NA,NA,H Krüger
11015,Darling,B,NA,NA,NA,B Darling
11019,Ångström,A,NA,NA,NA,A Ångström
11018,Kullenberg,B,NA,NA,NA,B Kullenberg
11020,Laniecki,W,NA,NA,NA,W Laniecki
11021,Möllenstedt,Gottfried,M,1912,1997,Gottfried Möllenstedt
11022,Cotte,M,NA,NA,NA,M Cotte
11023,Tonnelat,Marie-Antoinette,F,1912,1980,Marie-Antoinette Tonnelat
11025,Berkner,L,NA,NA,NA,L Berkner
11026,Vassy,E,NA,NA,NA,E Vassy
11031,Flowers,B,NA,NA,NA,B Flowers
16887,Kramers,H,NA,NA,NA,H Kramers
11035,Westerdijk,J,M,NA,NA,J Westerdijk
11034,Broer,L.J.,NA,NA,NA,L.J. Broer
11033,Blaisse,B,NA,NA,NA,B Blaisse
11032,van Heel,A C S,M,1899,1966,A C S van Heel
11037,Le Poole,J,NA,1917,1993,J Le Poole
11036,de Wolff,Pieter (Pim) Maarten,M,1919,1998,Pieter (Pim) Maarten de Wolff
11038,Wapstra,Aaldert Hendrik,M,1922,2006,Aaldert Hendrik Wapstra
11040,Raether,Heinz Artur,M,1909,1986,Heinz Artur Raether
11045,Günther,Marian,NA,NA,NA,Marian Günther
11048,Low,Francis Eugene,M,1921,2007,Francis Eugene Low
11047,Feshbach,Herman,M,1917,2000,Herman Feshbach
11046,Feld,Bernard Taub,M,1919,1993,Bernard Taub Feld
11050,Mack,J,NA,NA,NA,J Mack
11054,Lunc,Michał,M,NA,NA,Michał Lunc
11056,Frisch,David Henry,M,1918,1991,David Henry Frisch
11386,Hole,Njål,M,NA,NA,Njål Hole
11388,Johns,H,NA,NA,NA,H Johns
11390,Neugebauer,T,NA,NA,NA,T Neugebauer
11392,Frauenfelder,H,NA,NA,NA,H Frauenfelder
11393,Walcher,W,NA,NA,NA,W Walcher
11394,Wolter,H,NA,NA,NA,H Wolter
11395,Blackman,M,NA,NA,NA,M Blackman
11382,Déjardin,G,NA,NA,NA,G Déjardin
11396,Domb,C,NA,NA,NA,C Domb
11398,Leibfried,Günther,M,1915,1977,Günther Leibfried
11399,Schlögl,Friedrich,M,1917,2011,Friedrich Schlögl
11400,Meixner,Josef,M,1908,1994,Josef Meixner
11402,Welsh,Harry Lambert,M,1910,1984,Harry Lambert Welsh
11403,Jauch,J,NA,NA,NA,J Jauch
11406,Wilkinson,R,NA,NA,NA,R Wilkinson
11407,Freymann,R,NA,NA,NA,R Freymann
11411,Slichter,Ch.,NA,NA,NA,Ch. Slichter
11416,Fumi,F,NA,NA,NA,F Fumi
11417,Lücke,Kurt,M,NA,NA,Kurt Lücke
13097,Subnikov,A,NA,NA,NA,A Subnikov
13098,Levinger,J,NA,NA,NA,J Levinger
13099,Morrison,Ph.,NA,NA,NA,Ph. Morrison
13100,Salpeter,E,M,1924,2008,E Salpeter
13105,Woodward,W,NA,NA,NA,W Woodward
13104,Silverman,A,NA,NA,NA,A Silverman
13103,McDaniel,B,NA,NA,NA,B McDaniel
13102,Hartman,P,NA,NA,NA,P Hartman
13101,DeWire,J,NA,NA,NA,J DeWire
13106,Bagchi,S,NA,NA,NA,S Bagchi
13107,Rayski,J,NA,NA,NA,J Rayski
13109,Sands,Matthew Linzee,M,1919,2004,Matthew Linzee Sands
13110,Walker,R,NA,NA,NA,R Walker
13111,Pellam,J,NA,NA,NA,J Pellam
13113,Sljivic,S,NA,NA,NA,S Sljivic
13114,Pignedoli,A,NA,NA,NA,A Pignedoli
13116,Bassi,P,NA,NA,NA,P Bassi
13117,Feretti,B,NA,NA,NA,B Feretti
13118,Graffi,D,NA,NA,NA,D Graffi
13120,Boehm,Felix Hans,M,1924,2021,Felix Hans Boehm
13121,Kelly,M,NA,NA,NA,M Kelly
13122,Smythe,W,NA,NA,NA,W Smythe
13124,de Waard,Hendrik,M,1922,2008,Hendrik de Waard
13126,Tuomikoski,P,NA,NA,NA,P Tuomikoski
13157,Jauho,Pekka,M,1923,2015,Pekka Jauho
13129,Tolhoek,H,NA,NA,NA,H Tolhoek
13128,Hugenholtz,N,NA,NA,NA,N Hugenholtz
13127,Groenewold,H,NA,NA,NA,H Groenewold
13133,Neher,H,NA,NA,NA,H Neher
13134,Dutta,A,NA,NA,NA,A Dutta
13139,Crooker,A,NA,NA,NA,A Crooker
13141,Sturrock,P,NA,NA,NA,P Sturrock
13181,Kirschner,F,NA,NA,NA,F Kirschner
13144,Liljeblad,R,NA,NA,NA,R Liljeblad
13145,Agrain,P,NA,NA,NA,P Agrain
13146,Gauthier,L,NA,NA,NA,L Gauthier
13147,Cüer,P,NA,NA,NA,P Cüer
13148,Nikitine,S,NA,NA,NA,S Nikitine
13149,Faivre,R,NA,NA,NA,R Faivre
13150,Sauter,Fritz Eduard Josef Maria,M,1906,1983,Fritz Eduard Josef Maria Sauter
13151,Careri,G,NA,NA,NA,G Careri
13152,Thirring,Walter,M,1927,2014,Walter Thirring
13153,Warren,J,NA,NA,NA,J Warren
13155,Kaempffer,F,NA,NA,NA,F Kaempffer
13156,Takabayasi,T,NA,NA,NA,T Takabayasi
13159,Hayakawa,S,NA,NA,NA,S Hayakawa
13162,Drell,S,NA,NA,NA,S Drell
13163,Grüenbaum,E,NA,NA,NA,E Grüenbaum
13164,Pluvinage,Ph.,NA,NA,NA,Ph. Pluvinage
13165,Benoit,Henri Charles,M,1921,2009,Henri Charles Benoit
13166,Paul,Wolfgang,M,1913,1993,Wolfgang Paul
13170,de-Shalit,Amos,M,1926,1969,Amos de-Shalit
13174,Pake,G,NA,NA,NA,G Pake
13175,Macke,W,NA,NA,NA,W Macke
13177,Burhop,Eric Henry Stoneley,M,1911,1980,Eric Henry Stoneley Burhop
13178,Salvini,G,NA,NA,NA,G Salvini
13179,Cattaneo,C,NA,NA,NA,C Cattaneo
13268,Koefoed-Hansen,NA,M,NA,NA,Koefoed-Hansen
13270,Swings,P,M,NA,NA,P Swings
13271,Fields,Th.,M,NA,NA,Th. Fields
13273,Metropolis,Nicholas Constantine,M,1915,1999,Nicholas Constantine Metropolis
13275,Buckel,Werner,M,1920,2003,Werner Buckel
13277,Underhill,Anna,F,NA,NA,Anna Underhill
13278,Servant,R,M,NA,NA,R Servant
13279,Roger,F,M,NA,NA,F Roger
13280,Chastel,R,M,NA,NA,R Chastel
13282,Perucca,E,M,NA,NA,E Perucca
13283,Codegone,C,M,NA,NA,C Codegone
13286,Ehrenberg,H,M,NA,NA,H Ehrenberg
2567,Duchesne,J,M,NA,NA,J Duchesne
13287,Lovera,G,M,NA,NA,G Lovera
13288,Falk,G,M,NA,NA,G Falk
13291,Schlier,Ch,M,NA,NA,Ch Schlier
13290,Osbergshaus,O,M,NA,NA,O Osbergshaus
13292,Bromley,David Allan,M,1926,2005,David Allan Bromley
13295,Petrzilka,V,M,NA,NA,V Petrzilka
13298,Källén,Gunnar,M,1926,1968,Gunnar Källén
13299,Stech,B,M,NA,NA,B Stech
13301,Wessel,W,M,NA,NA,W Wessel
13300,Weidenmüller,Hans-Arwed,M,1933,NA,Hans-Arwed Weidenmüller
13303,Höhler,G,M,NA,NA,G Höhler
13305,Zatopek,A,M,NA,NA,A Zatopek
13308,Kofink,W,M,NA,NA,W Kofink
13309,Novozilov,Jo.,M,NA,NA,Jo. Novozilov
13310,Veselov,Mikhail,M,1906,1987,Mikhail Veselov
13311,Michajlov,I,M,NA,NA,I Michajlov
13312,Skobeltsyn,D,M,NA,NA,D Skobeltsyn
13314,Kalitejevskij,N,M,NA,NA,N Kalitejevskij
13313,Fris,S,M,NA,NA,S Fris
13316,Ruamps,J,M,NA,NA,J Ruamps
13317,Marschall,H,M,NA,NA,H Marschall
13319,Gentner,Wolfgang,M,1906,1980,Wolfgang Gentner
13320,Schmelzer,Ch.,M,NA,NA,Ch. Schmelzer
15416,Alexandrov,Anatoly Petrovich,M,1903,1994,Anatoly Petrovich Alexandrov
13817,Stevenson,M,M,NA,NA,M Stevenson
13818,Morpurgo,Giancomo,M,1927,NA,Giancomo Morpurgo
13820,Toraldo di Francia,Giuliano,M,1916,2011,Giuliano Toraldo di Francia
13821,Frankel,S,M,NA,NA,S Frankel
13877,Ziegler,H,M,NA,NA,H Ziegler
13823,Arnous,E,M,NA,NA,E Arnous
13824,Hälg,W,M,NA,NA,W Hälg
13825,Minc,A,M,NA,NA,A Minc
13829,Eckardt,A,M,NA,NA,A Eckardt
13828,Schütz,W,M,NA,NA,W Schütz
13827,Schuster,K,M,NA,NA,K Schuster
13826,Schmutzer,Ernst,M,1930,NA,Ernst Schmutzer
13830,Lennuier,R,M,1914,1987,R Lennuier
13832,Bricard,J,M,NA,NA,J Bricard
13833,Magnan,C,M,NA,NA,C Magnan
13835,Fierz,W,NA,NA,NA,W Fierz
13834,Jost,Res,M,1918,1990,Res Jost
13838,Smidt,J,NA,NA,NA,J Smidt
13837,Prins,A,NA,NA,NA,A Prins
13841,Koppe,H,NA,NA,NA,H Koppe
13842,Gentzel,L,NA,NA,NA,L Gentzel
13843,Reynolds,John Hamilton,M,1923,2000,John Hamilton Reynolds
13844,Jeffries,C,M,NA,NA,C Jeffries
13845,Känzig,Werner,M,1922,2002,Werner Känzig
13846,Brun,Ernst,M,1927,2022,Ernst Brun
13848,Süssmann,G,M,NA,NA,G Süssmann
13905,Humblet,J,M,NA,NA,J Humblet
13906,Gove,H,M,NA,NA,H Gove
13853,Goldhaber,Gerson,M,1924,2010,Gerson Goldhaber
13916,Selove,W,NA,NA,NA,W Selove
13917,Durántes,Velasco,M,NA,NA,Velasco Durántes
13919,Supek,Ivan,M,1915,2007,Ivan Supek
13920,Mann,A,NA,NA,NA,A Mann
13921,Schatzman,Évry Léon,M,1920,2010,Évry Léon Schatzman
13922,Amat,Gilbert,M,NA,NA,Gilbert Amat
13923,Le Corre,Y,NA,NA,NA,Y Le Corre
13924,Pecker,Jean-Claude,M,1923,2020,Jean-Claude Pecker
11082,Hurwic,Józef,M,1911,2016,Józef Hurwic
13925,Piotrowski,S,NA,NA,NA,S Piotrowski
13882,Wolf,Emil,M,1922,NA,Emil Wolf
13884,Hindmarsh,W,NA,NA,NA,W Hindmarsh
13885,Zeil,Werner,M,NA,NA,Werner Zeil
13886,Connor,R,NA,NA,NA,R Connor
14178,Unno,W,NA,NA,NA,W Unno
14179,Boll-Dornberger,Katharina,F,1909,1981,Katharina Boll-Dornberger
14180,Scherzer,Otto,M,1909,1982,Otto Scherzer
14267,Schull,Clifford Glenwood,M,1915,2001,Clifford Glenwood Schull
14184,Sawyer,R,NA,NA,NA,R Sawyer
14182,Case,K,NA,NA,NA,K Case
14185,Slevogt,H,NA,NA,NA,H Slevogt
14186,Martin,P,NA,NA,NA,P Martin
14192,Villars,Felix,M,1921,2002,Felix Villars
14191,Low,F,NA,NA,NA,F Low
14190,Kerman,Arthur Kent,M,1929,2017,Arthur Kent Kerman
14188,Demos,P,NA,NA,NA,P Demos
14187,Buechner,W,NA,NA,NA,W Buechner
14193,Cacciapuoti,N,NA,NA,NA,N Cacciapuoti
