person_id,name
16399,Victor Sawdon Pritchett
16398,Jónas Kristjánsson
16397,Samuel F Johnson
17977,Richard M Goodwin
16394,Thomas James Fleming
16393,Hans Henrik August Bielenstein
16854,WilliamTheodore de Bary
16855,Hsia Chih-tsing
16856,John Thomas Meskill
16857,Ivan Ira Esme Morris
16402,The Swedish Academy’s Nobel Committee
16858,Elsie Patton
16406,Jan Verkammen
16405,Carel Jules Emile Dinaux
16404,D Dejong
3121,Lars Forssell
16412,Leevi Aatto Valkama
16411,Marcel Reich-Ranicki
16410,Hans Mayer
16408,Manfred Durzak
16413,Jean Mistler
16414,Pratul Chandra Gupta
16416,Bernard O´Kelly
16419,Desmond Clarke
16418,Kenneth Deale
16421,Lars Fritiof Heinrich Hermodsson
16424,Moshe Starkman
16431,Nils Gösta Vitestam
16430,Husni Fariz
16429,Ibrahim Madkour
16433,Ebba Margareta Haslund Halvorsen
16811,Allan Philip
16435,Johannes Söderlind
16437,Johann Maier
16439,Udai Narain Tewari
16441,Peng Yao
16444,Josef Stummvoll
16443,Klaus Doderer
16452,John J Tammerman
16451,Wayne Schafer Knutson
16454,Lanfranco Cavetti
16457,Joseph Bassila
16460,A C Partridge
16461,Marqués de Lozoya
16462,Washington Lloréns
16464,Suzanne Deriex
16466,Volker Klotz
16468,Victor Eftimiu
16467,Miron Nicolescu
16473,Thang Lang
16753,Dámaso Alonso y Fernández de las Redondas
16755,Vittorio Vettori
16759,Hugh Richmond
16758,Henry Chadwick
16757,Alan Louis Charles Bullock
16756,Pierre Bertaux
16760,Giovanni Nencioni
16761,W R Johnson
16763,Theun de Vries
16762,Paul Snoek
16765,Dorothea Zeeman
16768,Lo Hsiang-lin
17985,Peter A Pitzele
16770,Karl Kroeber
16769,Joseph Axelrod
16773,Joseph Kessel
16775,Humberto Palza
16777,Krishna Srinivas
16778,Duane Schneider
16779,Wolfram Naumann
16780,Ellsworth Mason
16784,Marcel Thiry
16783,Edgar Finley Shannon Jr.
16781,Jacques Petit
16786,Hans Jørgen Lembour
16788,Chiu-seng Lee
16790,G Ganschow
16791,L Vajda
16789,Iván Boldizsár
16793,Grigore Constantin Moisil
16794,Corneliu Baba
16796,Hermann Kesten
16859,José Maria Acosta Acosta
16797,Julian Gorkin
16799,Maija Lehtonen
16802,Robert W Lewis
16801,Joseph M Flora
16800,Robert G Athearn
16804,Martins Ziverts
16809,György Nagy
16808,Bela Talbot Karbos
16805,Joseph Fülöpp
16860,Charles Wojatsek
16861,Anthony Etele
16869,Nándor Dreisziger
16870,Bennett Kovrig
16871,Leslie Duska
16872,John Miska
16873,Alexander Kristóf
16874,Paul Nyiregyházy
16875,Andrew László
16812,Luciano Rebay
16813,Antun Soljan
16814,Manouchehr Eghbal
16817,Alf Lombard
16819,Brij Behari Nayak
16823,Dora Somerville
16822,Tauno Frans Mustanoja
16821,Berta A Johnstone
16820,Neva Clarke McKenna
16825,Ediriweera Ranjitha Sarachchandra
16850,Meyer Wolf Weisgal
16849,Charles Edward Young
16848,Melvin B Yoken
16847,Saul Touster
16846,John Robert Silber
16845,Laurits Saltveit
16844,Michael Riffaterre
16843,David Pattersson
16842,Joshua Lederberg
16841,Jack Kolbert
16840,Louis L Kaplan
16839,Lothar Kahn
16838,James McNaughton Hester
16837,Philip Handler
16836,Irving Halperin
16835,Irving Yitzchak Greenberg
16834,Victor Gourevitch
16833,Maurice Stanley Friedman
16832,Louis Finkelstein
16831,Gerson David Cohen
16830,Harry James Cargas
16829,Jules Brody
16828,Albert Hosmer Bowker
16827,Marver Hillel Bernstein
16826,Robert Bernard Alter
16851,Purita Kalaw-Ledesma
16853,Roland Dorgelès
17960,Bo Johannes Edfeldt
17970,Charles W Wendell
17971,The Spanish teachers
17969,Pedro Lain Entralgo
17966,Emilio Gonzáles López
17967,Alexander W Szogyi
17968,All Spanish teachers
17964,Wolfgang Bernard Fleischmann
17965,Norman Fulton
17962,Dámaso Alonso
16876,Enrico Cerulli
17978,Sven Skydsgaard
17976,Det Danske Akademi
17980,Lorenz Graham
17982,R Marqués de Lozoya
17988,K P Kannan
17992,José Luis Cifuentes
17990,Luis Antonio Díaz Vasconcelos
17993,Maria Alice Barroso
17999,Lars Huldén
18002,Bertil Maler
18010,Georges Sion
18013,W Weiss
18012,H M Waidson
18021,Niels Lukman
18019,Walton Glyn Jones
18018,Peter Godfrey Foote
18016,Gustav Albeck
18025,Jean B Neveux
18026,Sheila St. Clair
18029,John Brendan Keane
18031,George Mikes
18033,Adolf März
18041,Göran Hermerén
18042,Madison Jones
18046,Antonio de Tornes Ballesteros
18050,Hans Rothe
18052,P Machwe
18057,Fryda Schultz de Mantovani
18062,Fabio A Mota
18063,Mariano Lebrón Savinón
18061,Several members
18068,Mohammad Mohammadi
18066,Abbas Aryanpur
18070,Lubomir Durovic
18071,Nicolas J Perella
18072,Axel Springer Stiftung (Hans Eberhard Friedrich)
18076,Percy Matenko
18075,Julien Hirshaut
18083,K N Shukla
18088,Paul Mousset
18087,Jacques Chabannes
18089,Ernesto Morais Leme
18091,A. Kibédi Varga
18104,David Weinstein
18103,Elizabeth McCormack
18102,Franklin H Littell
18101,Edvard H Levi
18099,Irving Greenberg
18098,James Friend
18097,Dale R Corson
18092,Irving Abrahamson
3872,Bernhard Hanssen
4431,Sofus Høgsbro
4620,Emil J Jonas
11877,Rostoworowski
6697,Count Nigra
584,Samuel Baart de la Faille
4725,Kasparek
8039,Philippe Sagnac
9061,The Austrian Inter-Parliamentary Group (Pirquet)
8307,F Schönbrunn
9766,Ritter Wladimir von Gniewosz-Olexow
9135,The Hungarian Inter-Parliamentary Group (Apponyi)
799,Ernst Beckman
8729,Philip James Stanhope
9539,S van Houten
3552,August Hermann Ferdinand C Goos
9319,Manuel Torres Campos
9819,Franz von Liszt
3137,Four members of the German Parliament
2259,Count de Macedo
4265,J E Holland
5353,Ernest Lehr
4571,Alfred Jeanhenry
5136,Lacheval
6418,Henri Morel
7780,Ellen Robinson
8762,Ludwig Stein
4886,Richard Kleen
7508,Ole Anton Qvam
8899,Elias Sunde
3407,Bernhard Getz
9913,A Vutkovitch
4088,Hernes
9328,Albert M Traeger
6120,Member of the US Senate
7917,Edgard Rouard de Card
6003,H Matzen
3953,Friedrich Haussmann
9151,The Italian Inter-Parliamentary Group
4750,Michel M Kebedgy
6773,Jacques Novikow
5168,A Lainez
3979,Adolf Hedin
1843,Jules Clère
1998,A Count von Bothmer
6142,"Members of the French parliament (Labiche, Trarieux and others)"
6121,Members of Académie des sciences politiques et morales
1764,A Chiapelli
374,J Allemane
4184,V H Hilty
4782,François Kemény
7527,E N Rahnsen
2215,Malachia de Christoforis
6952,C Pajot
5943,Alfred Martin
7700,Eugène Richard
4206,Max Hirsch
9716,Ludwig von Bar
9177,The Portuguese Inter-Parliamentary Group
9064,The Belgian Inter-Parliamentary Group
9198,The US Inter-Parliamentary Group
2276,Léon de Montluc
7358,Edoardo Porra
11247,J J Svendabøe
11248,Thore Myrvang
9648,Oddvar Vik
9963,A Walter
10146,Knut Wicksell
9353,Herman Trier
1785,Jens Christian Christensen
7104,A G Percetti
9188,The Swedish Inter-Parliamentary Group
19065,Baron de Pirquet
2334,V Dejeante
11249,J Bénézech
8397,Marcel Sembat
443,J Anemane
366,A Alexeieff
1593,Antonio Cardarelli
1771,Pietro Chimienti
8012,Hector Saachi
730,Salvatore Barzilai
1902,Napoleone Colajanni
528,Graziadio Isaia Ascoli
10393,Adolfo Zerboglio
1665,Enrico Catellani
9643,Ercole Vidari
3799,Halgan
11250,G de Lanearzelle
5469,Alfred P Liechtenstein
6129,Members of the Austrian parliament
6564,L Müllner
5349,Max Lehmann
6804,William O´Malley
3888,James Keir Hardie
7105,John Percival
6497,J H Muirhead
2084,d´Aguanno
11251,Tommasini
19062,John Stuart Mackenzie
3577,Henry Goudy
14105,Member of the Commission of the Permanent International Peace Bureau
9729,von Bothmer (Cont)
6854,Luigi Olivi
3884,Heinrich Harburger
557,Eugène Audinet
8908,F Surville
1405,Emilio Brusa
9115,The Faculty of Law at the University of Montpellier
9107,The Faculty of Law at the University of Dijon
9104,The Faculty of Law at the University of Cagliari
9101,The Faculty of Law at the University of Bologna
9098,The Faculty of Law at the University of Aix-Marseille
9102,The Faculty of Law at the University of Bordeaux
9120,The Faculty of Law at the University of Toulouse
9122,The Faculty of Law at the University of Urbino
9106,The Faculty of Law at the University of Catania (P. Deboga)
9105,The Faculty of Law at the University of Camerino
9114,The Faculty of Law at the University of Macerata
9108,The Faculty of Law at the University of Ferrara
9112,The Faculty of Law at the University of Lille
9121,The Faculty of Law at the University of Turin
9119,The Faculty of Law at the University of Sienna
5677,Achille Luchaire
4895,Fr. Kleinwächter
11252,Stensland
9080,The Danish Inter-Parliamentary Group (HermanTrier)
9331,L Trarieux
2536,Aram Drbosrynski
6959,Andrew J Palm
9732,Würsch von Businger
10374,Giuseppe Zanardelli
1207,L M Bossi
7679,Michel Revon
10056,Weiner
8871,Helene Stöcker
11253,Hofpretjer
11254,Sindewald
1779,Johan Heinrich Chlumecky
522,Aschehoug
9881,E R von Ullmann
5861,Mangato
11255,Ferrario
11256,Pascolato
2249,Rafael de Labra
9152,The Law Faculty at the University of Grenoble
7594,Reay
11257,Lardy
11258,Courcel
11259,Lambermont
3333,Karl Gareis
5743,Jørgen Gunnarsson Løvland
1323,Brenner
11145,Deucher
11261,Farrer
5757,John Macdonnel
1969,Alessandro Corsi
1999,Count von Schönborn
1594,Alexandre Georges Cardet
11262,Francis de Pressensé
2898,Faillot
7476,L Puech
9651,Miguel Villanueva y Gomez
3049,A Flechet
3693,Giambattista Guarini
7248,A Pillet
3801,Brinsley Hall
975,Carl Betz
10420,Otto Zoller
9860,Count von Schönborn
9792,Franz von Kemény
3782,Georg Francis Hagerup
5625,Lord Reay
8810,Felix Stoerk
1475,Theodore E Burton
7397,Prebensen
7695,Joseph Ricchieri
5902,G Marcora
7847,Carlo Romussi
3288,C F Gabba
2965,Enrico Ferri
1281,A Brand
5723,Charles Lyon-Caen
2182,de Aulnis de Bourrouil (Baron)
9415,"M Tydemann, Jr."
2719,Richard Eickhoff
549,Attems (Count)
4089,Jos. Herold
5132,Émile Labiche
8570,Eduard Skáloz
8535,D Sileny
9856,Ritter von Schreiner
9848,Gustav von Roszkowski
7592,Gerville Réache
6427,Lloyd Morgan
2100,Fernand Daguin
1350,Henri Brisson
9078,The Danish Inter-Parliamentary Group
9841,Ernst von Plener
653,Simeon E Baldwin
6704,August Nilsson
837,Richard Bell
2370,Jacobus Catharinus Cornelis den Beer Portugael
2208,Don Jose de Cardenas
7894,I Rossi
7879,Emil Rosenow
11263,Schultz
8892,William Sulzer
7339,Ettorre Ponti
1500,G L Buzzati
834,Belgian Professors of Law
4267,Thomas Erskine G Holland
9632,Milenko R Vesnitch
4555,Paul Janson
1961,Georges Cornil
10224,Henry Wilson
5167,Armand Lainé
4653,Pratt H Judson
2985,Alfred William Field
6293,Milliuod
11264,Maurer
9987,John Ward
3610,Corrie Grant
6629,N Neergaard
1368,R F Broussard
10232,William W Wilson
5789,Martin B Madden
6145,Members of the Italian Senate
1769,Eugenio Chiesa
7881,Eduard Rosenthal
7643,William Reinhold
8592,James L Slayden
9037,Édouard Quartier-la-Tente
357,Percy Alden
10212,J G Wilson
1759,R R Cherry
1339,J A Bright
10057,J G Weir
1256,C W Bowerman
1577,Fermin Canella
7074,Lord Peckover of Wisbech
4822,Samad Khan
2624,Samuel Train Dutton
5653,Thos Lough
11265,George H Radford
1434,Josef Bugatto
1675,P Ceccaldi
11266,A Conesnon
3963,A A Hayworth
11267,George D Kelley
2400,Max Dessoir
9596,Visconti Venosta
11268,Antonio de Rudini
7644,Paul S Reinsch
8839,Georges Streit
6090,F Meili
2075,Czelakovsky
4004,Adolf Heilberg
3625,Fred J Green
2832,Paul Errera
7796,William A Rodenberg
9251,P M Thornton
4327,B E Howard
9039,Feio Terenas
1719,E Chanvière
5451,H Leygues
8261,A Schulz
8831,Oscar S Straus
11270,George Gray
9568,H Vasques
2283,Eduard de Neufville (Baron)
4174,Albert Ross Hill
4190,E H Hinshaw
6872,Lassa Francis Lawrence Oppenheim
7622,Hermann Rehm
6691,Theodor Niemeyer
10301,Frederick B Woodward
8586,Christo P Slareycoff
3885,Lewis Harcourt
3956,Arthur A Haworth
9631,Milenko L Vesnitch
2535,Milorad Draschkovich
11271,Dragoljub Pavlovich
11272,Slobodan Jowanovich
9686,Benjamin Vogt
8947,Stanislas Syrsczynski
10418,Ferdinand Zokkowitz
354,das Alcaçovas (Count)
2187,Count de Bertiandos
1119,Émile Boirac
10417,Aron Karl Zipernowsky
7762,Ahmed Riza
8939,Charles B Swisher
5238,Carlos Rodrigues Larreta
10416,Anna B Zipernowsky
5190,Karl Gottfried Lamprecht
6707,Per Nilsson-Bosson
5381,Ferdinand Lentner
9006,Absalon Taranger
2268,Carlos Peixoto de Mello
2289,Gonzalo de Quesada
2029,Henry Pap Croft
1115,André Bohiuskoy (Count)
10129,Benjamin Ide Wheeler
1394,Carl Brun
6035,Samuel W McCall
1817,James Beauchamp Clark
6534,Clark J Murray
6154,Members of the Russian Inter-Parliamentary Group
10314,Evelyn Wrench
6380,Pere Coromines Montana
2347,Hans Delbrück
4982,Wollert Konow
1470,Thomas Burt
11273,H G Chancellor
1851,Edward Clunet
891,Ason N Berg
2817,Alfred Eriksen
9194,The Swedish Social Democratic Group
9850,Rudolf von Scala
4637,N Jorga
938,Ernst Bernheim
2852,Rudolf Christoph Eucken
6360,Laust Moltesen
7502,J Quigstad
9167,The Norwegian Parliament's Social Democratic Association
3869,Cornelius Bernhard Hanssen
3802,Douglas B Hall
952,Bertrand
3923,A.L.C. Harvey
11274,James E Martin
2548,František Drtina
11275,V Novosny
363,Joseph G Alexander
7416,N Primrose
5116,O Kädner
5045,František Krejci
424,Andersen Grimsø
11276,Bryggesaa
9191,The Swedish parliament's Socialist Group
5311,Lucien Le Foyer
4777,Patrick H Kelly
1199,Ernesto Bosch
3495,Wilhelm Vogt
1750,A Chaumet
3341,Angel Garrido y Quintana
4499,Ssergei A Ivanov
1423,Bucher-Heller
4101,Hugo Herrmann
3322,Gansz
9588,M Venedey
2705,Victor Ehrenberg
7694,Alexandre-Félix-Joseph Ribot
1652,Johan Castberg
9116,The Faculty of Law at the University of Nancy.
734,Jules Basdevant
9113,The Faculty of Law at the University of Lyon.
9097,The Faculty of Law at the University of Aix
9347,Giuseppe Triani
5355,Pietro S Leicht
9613,G Veronese
3348,Luigi Gasparotto
6185,André Mercier
9508,James Vallotton
9118,The Faculty of Law at the University of Poitiers
9049,Antonio Teso
2667,H Ebren
2891,Faculty of Literature at the University of Toulouse
8025,Adolfo Sacerdoti
7072,Joseph A Pease
6998,John E Parlow
2377,R D Denman
9254,Three professors of Philosophy at the University of Glasgow
8399,E Semenov
5675,Giovanni Lucchini
7050,Alphonse Pavczewski
5836,Roy Malcom
8608,Frank O Smith
8993,Ignazio Tambaro
5000,V Kotlar
9399,Thomas Tunnecliffe
5043,Edward Benjamin Krehbiel
2183,G de Azcarate
11277,J Malaguer
6158,Members of the Swedish parliament
9725,Albert von Berzeviczy
4679,J M Kadlcák
3691,Algindo Guanabara
3097,Josef Fon
10367,Carl Theodor Zahle
11278,Grønborg
11279,Petersen
5259,Francisco E Lastres
4391,Charles Andrews Huston
3754,E Görrisheim
9096,The Faculty of law at the Ottoman University of Istanbul
4288,Robert Holtzmann
4244,Arthur Hoffmann
9853,Gustav von Schmoller
7250,Robert Piloty
9100,The Faculty of Law at the University of Basel
9233,Rudolf Thommen
2742,K J Ekman
6432,Bredo Morgenstierne
4602,Anders Johansson
7625,Hans Reichel
8693,Hans Sperl
8490,Morris Sheppard
9094,The Faculties of Law and Literature and Philosophy at the University of Bologna
9117,The Faculty of Law at the University of Naples
438,Fannie Fern Andrews
7299,Comte Georges Noble Plunkett
1072,Otto Albert Blehr
11280,Erik Röing
11281,Oskar Nylander
7179,Alfred Petrén
11282,Wilhelm Björck
4928,Gunnar Knudsen
4163,Rodolfo Hijo
11283,José Arce
6944,Ernesto E Padilla
2275,De Montenach
1178,Eugène Borel
1920,Comtesse
8705,Benjamin Charles Spoor
1800,G Ciamcian
350,Pietro Albertoni
9190,The Swedish Inter-Parliamentary Group (Edvard Wavrinsky)
9877,P O von Törne
9081,The Danish Inter-Parliamentary Group (Laust Moltesen)
1812,Edouard Claparède
9468,A V Ursi
5779,Neil Maclean
9124,The Finnish Goverment (R. Holsti)
1828,Samuel Clason
1033,L V Birck
11284,V Bentzon
11285,Jens Warming
1913,Comité international de la Croix-Rouge
9821,G von Mayr
11286,Walther Lotz
5498,Elof Lindberg
16889,Alfred Werner
9410,Ivar Tveiten
3475,Johannes Gjøstein
11287,Fredrik Stang
11288,Ernst Wigfors
11289,Edvard Björnsson
4887,Ernst K Klefbeck
3825,Otto B Halvorsen
10032,Josiah C Wedgwood
6037,M McCormich
10280,Philip Woker
885,Henry Bentinck (Lord)
8324,Henry Seager
3181,Felix Frankfurter
1816,G B Clark
10259,Margaret Wintringham
4370,William I Hull
7052,F M Pavicke
9456,George Unwin
364,Samuel Alexander
1496,Noel Buxton
304,W S Adams
5123,Robert M La Follette
4156,J G Hibben
5315,William Leach
8318,J W Scott
415,C G Ammon
5232,George Lansbury
4488,William Irwin
4622,W J Jones
9260,Nelly Thüring
2701,August Egger
9954,Graham Wallas
10020,Sidney Webb
3837,Hugo Hamilton
10274,Moritz Wlassak
322,Gustave Ador
10089,Georges Werner
6742,Boris Nolde (Baron)
6569,Karl Fabian Månsson
11290,A Weber
11291,Georg Mayr
11292,O von Zwiedineck-Südenhorst
1942,Ira C Copley
8069,Guiseppe Salvidi
11269,Roberto de Ruggiero
767,Giovanni Baviera
1050,Alexius Björkman
6703,O Nilsson
725,Joseph Barthélémy
724,Henry Barthélémy
6116,Leopoldo Melo
5630,Lord Shaw of Dumfermline
748,Th. Baty
4003,I Heiger
8231,Sidney Schopfer
1592,A C Carapanos
9130,The Greek Foreign Minister
7680,Francis Rey
756,S Bauer
4593,Josephus Jitta
7133,E Perrier
9576,A Vedel
5236,I Larguier
5511,A Lindman
8927,Carl Swartz
925,Reginald Berkeley
8044,Heinrich Sahm
1491,I.R.H. Butler
10183,Karl H Wiik
896,Victor Berger
2192,C de Boeck
5069,Vinding Kruse
6908,Joaquin Luis Osorio
5623,Lord Parmoor
11293,Philip Snowden
11295,Charles Philips Trevelyan
11296,T W Jowett
7337,Arthur Ponsonby
11298,Margaret Bondfield
11299,Raymond Beazley
3728,H C Guthrie
9150,The Italian Government
11300,N Norling
3658,Achille Grospierre
978,A Bevilaqua
2661,F.E.H. Ebels
2601,Herbert Dunnico
9259,Johan Carl Wilhelm Thyrén
6488,Johan Ludwig Mowinckel
9126,The French Inter-Parliamentary Group
5730,Löbe
2720,Tomas Eidem
9523,Henri Charles Claude Jacob van der Mandere
269,A Grotenfeld
11301,O Mantere
11302,V Voionmaa
10148,Matilda Widegren
6484,Marius Moutet
2359,Delpierre
11303,G N Long
10222,George Crafton Wilson
3912,Albert Bushnell Hart
9169,The Norwegian Social Democratic Parliamentary Group
3012,N J Finne
7531,D Rainert
7171,Petimezas
2580,Léon Duguit
7608,Redslob
4643,Joseph-Barthélémy
8844,L Strisower
722,A Barthélémy
5369,Ernest Lémonom
824,Frederik Nikolai Valdemar Beichmann
2929,Louis Favre
6865,One Belgian Senator (name illegible)
9374,Ernst Trygger
11304,E Marcks von Würtemberg
11305,Johan Hellner
5619,Lord Haldane
9179,The President of the French Inter-Parliamentary Group
5719,Ivar Lykke
11297,J Wolden
11308,J E Melbye
9111,The Faculty of Law at the University of Lemberg (Dabkowski)
1651,Frede Castberg
9103,The Faculty of Law at the University of Bordeaux (Boeck)
3538,Josè Maria Gonzales
6479,Alexandre Mouriaud
10180,John H Wigmore
7778,Edgar Eugene E Robinson
11309,M R Kirkwood
8856,Heinrich Ströbel
536,C I Asplund
6189,Alejandro E Mereira
2451,C G Dissesco
9189,The Swedish Inter-Parliamentary Group (Axel Theodor Adelswärd)
3324,José Cesare Garcia
4730,I Kato Takaaki
3880,Tasuku Harada
9630,Frantz Veselý
4908,Vaclav Klofáce
3053,Fritz Fleiner
8386,Hans Seip
4305,Vaclav Hora
4079,Otmar Herjsa
1794,Chuard
8551,Walter Simons
10258,Theodore Winton
2356,Luigi della Torre
267,A Aulard
1401,Léon Brunschvicg
1222,C Bouglé
10329,Henriette Wurmová
889,Ivar Berendsen
10307,Jacob S Worm-Müller
10252,Max Winter
3136,Albert Fouillox
7662,Giuseppe Rensi
6827,Albert Oeri
3814,Eric Hallin
3427,Gilbert Gidel
9931,E Wakasutsa
8497,Danshaku Shidehara Kijuro
9110,The Faculty of Law at the University of Leiden (D. van Blom)
2222,de Gailhard Boncal
8749,Thorvald Stauning
7492,Jöns Pålsson
9134,The Hungarian Inter-Parliamentary Group (A. Berzewiczy)
6139,Members of the Faculty of Law (Count Tisza)
6141,Members of the Faculty of Philosophy at the University of Pécs
6138,Members of the Faculty of History and Philosophy at the University of Szeged
6140,Members of the Faculty of Law at the University of Pécs
9063,The Belgian Government
2628,Viktor Dyk
3569,Viscount Hakushaku Goto Shimpei
7672,C Reuterskiöld
1020,Alfred Bindslev
6110,Johan Egeberg Mellbye
7386,Traidos Prabandh (Prince Devawongse Varodaya)
5615,Lord Burnham
1633,W H Carver
4161,Pearce A Higgins
6601,Giuseppe di Stefano Napolitani
6134,Members of the Czechoslovakian parliament
8291,Eugen Schwiedland
8758,Margareta Stegman
4113,Alexander Herz
9092,M The Estonian Inter-Parliamentary Group (Martna)
4695,Paul Kalnins
5726,W Lypacewics
8381,Stylianos Prodromou Sepheriades
1519,C van Vollenhoven
9532,W.J.M. van Eysinga
9109,The Faculty of Law at the University of Leiden
4414,Häberlin
4532,G A Jaederholm
6338,R Mizuna
8772,Charles W Stendel
9180,The President of the Japanese Upper House
1938,G G Coote
1257,A A Bowman
7887,Holland J Ross
7517,Heinrich D Rachberg
3925,John W Harvey
3965,Harold Dexter Hazeltine
5333,E Ledebur-Wicheln
713,James Barr
640,Ernest Baker
5251,Harold Joseph Laski
6394,T.C.R. Moore
4856,William Lyon Mackenzie King
5771,Norman Archibald Macrae A MacKenzie (N.A.M)
7381,F M Powicke
2000,Reginald Coupland
4594,Harold H Joachim
3255,Anna Ruth Fry
8108,Ernest Satow
8498,Drummond T Shiels
3970,Carl Heath
1376,Ernest Brown
5389,C H Leonard
7170,F W Pethick-Lawrence
10198,E C Wilkinson
3450,George W Gillen
9181,The professors at the Faculty of Law at the Elisabeth University of Pécs
2118,Axel Dam
9085,The Danish Inter-Parliamentary Group (Thorvald Stauning)
1674,Cazals
7618,L J Régis
7701,Georges Richard
11311,Longworth
11312,Shipstead
11313,Schall
11314,Walsh
11315,Fess
11317,Newton
3040,Irving Fisher
9091,The Estonian Inter-Parliamentary Group
1982,J Costers
11318,J de Louter
11322,J T Verzijl
11320,J T Suyling
11321,J D Asser
9386,Rud. Tschudy
1777,Georges Chklaver
903,J Bergman
11323,Emil Jonsson
7119,J M Péritch
10113,M C Westman
7870,Augusta Rosenberg
3608,A J Granström
6969,E A Pangrati
7961,F Ruffini
436,A Andréadès
6378,Andrew J Montague
5336,W Lee Martin
376,Henry J Allen
8216,B Schmittmann
2890,Luigi Facta
4924,Ragnar Knoph
4932,Harold Knutson
7378,Roscoe Pound
1944,Arthur Copper
7781,Joseph T Robinson
7609,D A Reed
1165,William E Borah
10188,R L Wilbur
6883,Biagio Orlandi
6161,Members of the Swedish parliament (Elof Lindberg)
3876,Per Albin Hansson
11324,Gustav Möller
7976,Fedor Ruppeldt
4578,Walter Jellinek
7521,Gustav Radbruch
9705,C V Vollenhoven
6160,Members of the Swedish parliament (C.l. Lindskog)
6163,Members of the Swedish parliament (H.G. Westman)
9066,The Bishop of Winchester
1322,Karl Bremer
7948,Karl Rubin
5922,Knut Markhus
11325,Gunnuf Jacobsen Eiesland
7281,F F Plaminkova
7165,Elisa Petersen
6251,John R Mez
6580,Axel Møller
6067,J J McSwain
11326,Alton J James
3196,Peter Freeman
1873,Georg Cohn
2070,Sigismond Cybichowski
2397,Despret
8804,Stodola
5873,M Manoilesco
1928,Ettore Conti
377,J S Allen
3800,A B Hall
404,Henrik Ameln
8221,Johann Schober
4942,Erich Koch-Weser
2826,Heinrich Erman
1039,Roberto C Biscaretti di Ruffia
4352,Johannes Bernardus Theodorus Hugenholtz
5521,Richard Lindström
11327,Allan Vougt
2339,H Delacroix
902,C G Bergman
9707,Achille von Acker
3513,Rudolf Goldscheid
4158,Hieber
6928,B.J.H. Ovink
1773,Pantelimon Chirila
7947,Karel Rubin
7291,Caroline E Playne
5790,Maddison
2273,Giuseppe de Michelis
9744,Otto von Ender
8394,Adolf Selmec
8553,Jesper Simonsen
19064,Jindré Nentvich
11328,Kerstin Hasselgren
11329,Stang
6149,Members of the Permanent Court of International Justice (Grev M. Rostworowski)
16882,Members of Institut de Droit International (Institute of International Law)
8875,Simon Planos Suarez
1979,Luis Agustín Podestá Costa
2303,Mikhail Alexandrovich de Taube
6210,José de Yanguas Messia
4812,Anna Kéthly
6157,Members of the Spanish parliament
6568,I Myslicki
1783,Armand Chouffel
8063,Alfred Salter
2747,Ekmann
11330,Lindman
11331,Löfgren
2396,Desprès
9862,Emil Georg von Stauss
828,Frédéric Liguori Beique
4675,K R Brotherus
11332,Granfelt
1051,S R Björksten
11334,A Tulenheims
9478,V Demetrescu-Braila
11335,C Xanhi
8918,Sven Svensen
1167,Edwin M Borchard
6165,Members of the Swiss parliament
597,A Bacalbassis
8701,Jean Spiropoulos
1985,Pierre Cot
1533,Joseph Marie Auguste Caillaux
16877,1 member of the Finnish parliament
5816,Dietrich Mahan
4495,Italian Professors of Law / members of the Italian parliament
7330,C E Polygenis
3841,Åke Hammarskiöld
5629,Lord Sankey
2247,Albert de la Pradelle
5452,Michel Lhéritier
6133,Members of the Court of International Justice
7747,William Zebina Ripley
1858,Frederick Seymour Cocks
5631,Lord Snowden
796,Carl Heinrich Becker
4954,Ferdinand Kogler
3969,Fossey John Cobb Hearnshaw
10273,Hans Witzany
11336,Othmar Spann
6516,Muntau
11337,Zelle
5188,Clemens Lammers
3430,Johann Giesberth
1455,W Burckhardt
2389,J Desgranges
2608,Charles Dupuis
430,K K Andersson
2490,Engelbert Dollfuss
7557,R Ranek
10116,K G Westman
11339,T Gardell
8002,Arnold Ræstad
4831,F Kiener
6340,Alf Mjøen
9155,The Lithuanian Government
10373,Juan Clemente Zamora
6201,Fernand Merlin
10186,Anton Wikström
11340,Evert Jonsson
4082,I Hermann
5033,Herbert Kraus
2932,Sidney Bradshaw Fay
7697,Salvatore Riccobono
11341,Rodolfo Benini
11342,Alfredo Rocco
3055,Max Fleischmann
3399,Wilhelm Gerlof
3409,G P Ghenoff
7103,Stefan Percec
946,Henri Berthelemy
6512,Gerda Mundt
8928,Signe Swensson
5609,Reginald Clifford Allen (Lord Allen of Hurtwood)
3723,S K Gupta
3410,Georges P Ghénov
2612,Julien Durand
10461,Jacob Ørbæk
7488,Kaarel Robert Pusta
1358,Carl Brockhausen
4713,Willy Karbitz
4521,Malte Jacobsson
9466,Francisco José Urrutia
8681,M Spalaikowitch
1645,Vincenzo Casoli
5365,Rodolphe Lemieux
5588,Arturo H Lois
5153,Fredrik Lagerroth
9589,E K Venizelos
9165,The Norwegian Labour Party's parliamentary group
7792,William Ernest Rocking
9627,Jan Hendrik Willem Verzije
1713,Joseph P Chamberlain
442,A Anema
7983,V H Rutgers
7027,H J Patony
332,R Agramante
11346,A Blanco
9348,C Triantafyllopulos
9182,The Professors at the Faculty of Law at the University of Athens
4081,Ferdinand Herlin
1523,Mario Fermin Cabral
11347,M A Roca
